Instance,GraphType, n , p , R , r ,obj_NL,Time_NL,gap_NL,C_NL,obj_IP1,numcuts_IP1,TotalT_IP1,GAP_IP1,C_IP1,obj_IP2 ,numcuts_IP2 ,TotalT_IP2,GAP_IP2,C_IP2
eilon20_1 , Comp ,20,6,0.2,0.3,12,73.937618,0," [[2, 11, 17, 18], [16], [9, 12], [3, 6, 13], [10], [8]]",12,0,0.259304,0," [[2, 6, 8, 10, 16, 17], [9], [11], [13], [18], [3, 12]]",12,0,0.270731,0," [[2, 6, 8, 10, 16, 17], [9], [11], [13], [18], [3, 12]]"
eilon20_2 , Comp ,20,6,0.2,0.3,13,43.434743,0," [[16, 17], [3, 7, 14], [2, 4, 13], [10], [0, 8], [1, 6]]",12,0,0.215691,0," [[9, 11], [10, 13, 17, 18], [4], [7, 8], [2, 14], [16]]",12,0,0.236725,0," [[9, 11], [10, 13, 17, 18], [4], [7, 8], [2, 14], [16]]"
eilon20_3 , Comp ,20,6,0.2,0.3,12,92.899303,0," [[7, 12], [9, 16, 18], [8, 19], [5], [3], [4, 11, 17]]",12,4,0.373118,0," [[5, 9], [4, 16, 17], [3, 8], [0, 14], [18], [7, 11]]",12,4,0.384965,0," [[5, 9], [4, 16, 17], [3, 8], [0, 14], [18], [7, 11]]"
eilon20_4 , Comp ,20,6,0.2,0.3,12,40.171603,0," [[12, 14, 18], [0, 10, 19], [9], [3], [1, 7], [6, 11]]",12,0,0.217784,0," [[9, 11], [3], [7, 12, 14], [0, 19], [6, 10], [1, 18]]",12,0,0.242775,0," [[9, 11], [3], [7, 12, 14], [0, 19], [6, 10], [1, 18]]"
eilon20_5 , Comp ,20,6,0.2,0.3,9,221.420654,0," [[7], [1, 13], [5], [0], [11, 14], [4, 17]]",9,1,0.337811,0," [[6], [3, 15], [12], [2, 9], [0, 1], [10]]",9,1,0.355187,0," [[6], [3, 15], [12], [2, 9], [0, 1], [10]]"
eilon20_1 , Comp ,20,10,0.2,0.3,12,198.349211,0," [[2, 18], [12], [8], [16], [17], [6], [9], [3], [10, 11], [13]]",12,0,0.607802,0," [[10, 12, 16], [6], [17], [13], [11], [18], [9], [2], [8], [3]]",12,0,0.65831,0," [[10, 12, 16], [6], [17], [13], [11], [18], [9], [2], [8], [3]]"
eilon20_2 , Comp ,20,10,0.2,0.3,13,3600.012552,0.076923," [[4], [2, 14, 16], [7], [1], [10, 13], [0], [8], [6], [3], [17]]",12,0,0.538421,0," [[15, 18], [17], [14], [2, 9], [13], [16], [10], [12], [11], [4]]",12,0,0.510235,0," [[15, 18], [17], [14], [2, 9], [13], [16], [10], [12], [11], [4]]"
eilon20_3 , Comp ,20,10,0.2,0.3,12,3600.008172,0.083333," [[9, 18], [0], [5], [2], [11, 17], [13], [8], [3], [16], [14]]",12,0,0.529001,0," [[0, 9, 14], [17], [11], [8], [3], [18], [5], [16], [2], [7]]",12,0,0.614975,0," [[0, 9, 14], [17], [11], [8], [3], [18], [5], [16], [2], [7]]"
eilon20_4 , Comp ,20,10,0.2,0.3,12,2008.48079,0," [[18], [10], [7, 12], [0], [9], [1], [6], [11], [14], [3, 19]]",12,0,0.591105,0," [[7, 12, 14], [11], [19], [0], [18], [10], [9], [6], [1], [3]]",12,0,0.614898,0," [[7, 12, 14], [11], [19], [0], [18], [10], [9], [6], [1], [3]]"
eilon20_5 , Comp ,20,10,0.2,0.3,0,1045.281626,1, [],0,0,0.718409,1, [],0,0,0.781532,1, []
eilon20_1 , Comp ,20,2,0.2,0.5,12,0.523594,0," [[2, 3, 6, 8, 10, 12, 13, 16, 17], [1, 7, 18]]",12,0,0.101476,0," [[1, 2, 11, 17, 18], [3, 6, 8, 10, 12, 13, 16]]",12,0,0.126228,0," [[1, 2, 11, 17, 18], [3, 6, 8, 10, 12, 13, 16]]"
eilon20_2 , Comp ,20,2,0.2,0.5,14,0.519888,0," [[0, 3, 7, 8, 14], [2, 4, 9, 10, 11, 13, 16, 17, 18]]",14,0,0.155883,0," [[0, 3, 7, 8, 14], [2, 4, 9, 10, 11, 13, 16, 17, 18]]",14,0,0.133158,0," [[0, 3, 7, 8, 14], [2, 4, 9, 10, 11, 13, 16, 17, 18]]"
eilon20_3 , Comp ,20,2,0.2,0.5,13,0.419076,0," [[4, 5, 8, 11, 16, 17, 19], [0, 1, 9, 13, 14, 18]]",13,0,0.09582,0," [[4, 5, 8, 11, 16, 17, 19], [0, 1, 9, 13, 14, 18]]",13,0,0.102424,0," [[4, 5, 8, 11, 16, 17, 19], [0, 1, 9, 13, 14, 18]]"
eilon20_4 , Comp ,20,2,0.2,0.5,11,0.741662,0," [[0, 3, 9, 10, 19], [4, 6, 12, 13, 14, 18]]",11,0,0.083001,0," [[0, 3, 9, 10, 19], [1, 6, 7, 12, 14, 18]]",11,0,0.086115,0," [[0, 3, 9, 10, 19], [1, 6, 7, 12, 14, 18]]"
eilon20_5 , Comp ,20,2,0.2,0.5,11,0.687251,0," [[4, 10, 16, 17, 19], [0, 5, 7, 11, 13, 14]]",11,0,0.087424,0," [[0, 5, 7, 11, 13, 14], [4, 10, 16, 17, 19]]",11,0,0.090218,0," [[0, 5, 7, 11, 13, 14], [4, 10, 16, 17, 19]]"
eilon20_1 , Comp ,20,6,0.2,0.5,15,75.070115,0," [[4, 15, 19], [0], [9], [14], [8, 10, 12, 16], [1, 2, 11, 17, 18]]",15,10,0.600848,0," [[0, 14], [9], [4, 15, 19], [2, 8, 11, 12, 17], [1, 18], [10, 16]]",15,10,0.579553,0," [[0, 14], [9], [4, 15, 19], [2, 8, 11, 12, 17], [1, 18], [10, 16]]"
eilon20_2 , Comp ,20,6,0.2,0.5,17,18.614233,0," [[1, 6, 8], [2, 9, 10, 13], [12], [0, 7, 14], [4, 11, 16, 17, 18], [3]]",17,0,0.176279,0," [[4, 10, 12, 17], [0, 3, 7, 8, 14], [2], [1], [6], [9, 11, 13, 16, 18]]",17,0,0.187076,0," [[4, 10, 12, 17], [0, 3, 7, 8, 14], [2], [1], [6], [9, 11, 13, 16, 18]]"
eilon20_3 , Comp ,20,6,0.2,0.5,18,37.00795,0," [[5, 8, 16, 19], [4, 11, 17], [0, 9, 13, 14, 18], [3, 12], [2, 10], [6, 7]]",18,2,0.247094,0," [[3, 6, 7], [0, 9, 13, 14, 18], [12], [4, 16], [2, 10], [5, 8, 11, 17, 19]]",18,2,0.259944,0," [[3, 6, 7], [0, 9, 13, 14, 18], [12], [4, 16], [2, 10], [5, 8, 11, 17, 19]]"
eilon20_4 , Comp ,20,6,0.2,0.5,17,85.392156,0," [[4, 13], [0, 3, 19], [6, 7, 14], [9, 12, 18], [8, 11, 15, 17], [10, 16]]",17,0,0.137029,0," [[8, 11, 15, 17], [10, 16], [4, 12], [13], [6, 7, 14, 18], [0, 3, 9, 19]]",17,0,0.151403,0," [[8, 11, 15, 17], [10, 16], [4, 12], [13], [6, 7, 14, 18], [0, 3, 9, 19]]"
eilon20_5 , Comp ,20,6,0.2,0.5,16,28.512672,0," [[4, 16, 17, 19], [6], [0, 1, 11, 13], [5, 7, 14], [2, 9, 10], [3]]",16,22,1.096203,0," [[10, 19], [4, 16, 17], [2, 9], [0, 5, 7, 11, 13, 14], [1, 6], [3]]",16,22,1.074438,0," [[10, 19], [4, 16, 17], [2, 9], [0, 5, 7, 11, 13, 14], [1, 6], [3]]"
eilon20_1 , Comp ,20,10,0.2,0.5,15,3600.014685,0.066667," [[2, 10, 16], [8, 11, 12], [9], [19], [17], [18], [0, 15], [5], [4], [14]]",15,0,0.298594,0," [[0, 4, 15], [11, 17, 18], [2], [1], [8], [14], [9], [10, 12], [16], [19]]",15,0,0.324769,0," [[0, 4, 15], [11, 17, 18], [2], [1], [8], [14], [9], [10, 12], [16], [19]]"
eilon20_2 , Comp ,20,10,0.2,0.5,17,3600.009137,0.058824," [[2, 11], [7], [4, 12], [1], [9, 10, 13, 16], [17, 18], [3], [14], [0, 8], [6]]",17,0,0.28938,0," [[10, 17], [0, 3, 7, 8, 14], [4], [2], [6], [16], [13], [1], [12], [9, 11, 18]]",17,0,0.332387,0," [[10, 17], [0, 3, 7, 8, 14], [4], [2], [6], [16], [13], [1], [12], [9, 11, 18]]"
eilon20_3 , Comp ,20,10,0.2,0.5,18,3600.010504,0.055556," [[5, 11, 16, 17], [0], [3, 6], [7, 8], [13], [12], [4], [19], [2, 10], [9, 14, 18]]",18,22,3.393342,0," [[11, 12], [0, 9, 13, 14, 18], [19], [8, 16], [4, 5, 17], [7], [3], [2], [6], [10]]",18,22,3.417972,0," [[11, 12], [0, 9, 13, 14, 18], [19], [8, 16], [4, 5, 17], [7], [3], [2], [6], [10]]"
eilon20_4 , Comp ,20,10,0.2,0.5,17,3600.00838,0.058824," [[9, 12, 14], [7], [18], [3], [11, 15], [4, 6], [8, 17], [16], [0, 10, 19], [13]]",17,0,0.251938,0," [[8, 11, 15], [4, 6, 13, 14], [16], [17], [0], [12], [10], [9], [7, 18], [3, 19]]",17,0,0.268653,0," [[8, 11, 15], [4, 6, 13, 14], [16], [17], [0], [12], [10], [9], [7, 18], [3, 19]]"
eilon20_5 , Comp ,20,10,0.2,0.5,16,119.45102,0," [[9, 10], [17, 19], [4, 16], [2], [1], [3], [11], [6], [7, 14], [0, 5, 13]]",16,0,0.278173,0," [[3], [10, 16, 17], [1, 6], [2], [7, 14], [11, 13], [0], [5], [4, 19], [9]]",16,0,0.307299,0," [[3], [10, 16, 17], [1, 6], [2], [7, 14], [11, 13], [0], [5], [4, 19], [9]]"
eilon20_1 , Comp ,20,2,0.3,0.3,13,0.73126,0," [[3, 6, 8, 10, 11, 12, 13, 16], [1, 2, 7, 17, 18]]",13,81,1.919909,0," [[3, 6, 9, 11, 13, 16, 17], [1, 2, 8, 10, 12, 18]]",13,81,2.208919,0," [[3, 6, 9, 11, 13, 16, 17], [1, 2, 8, 10, 12, 18]]"
eilon20_2 , Comp ,20,2,0.3,0.3,16,0.327064,0," [[2, 4, 8, 9, 10, 11, 13, 14, 16, 17, 18], [0, 1, 3, 6, 7]]",16,6,0.361333,0," [[0, 1, 3, 4, 6, 7, 8, 16], [2, 9, 10, 11, 13, 14, 17, 18]]",16,6,0.370657,0," [[0, 1, 3, 4, 6, 7, 8, 16], [2, 9, 10, 11, 13, 14, 17, 18]]"
eilon20_3 , Comp ,20,2,0.3,0.3,15,0.294917,0," [[3, 4, 5, 7, 8, 11, 12, 16, 17], [0, 1, 9, 13, 14, 18]]",15,21,0.663175,0," [[0, 5, 8, 9, 11, 13, 14, 16, 18], [2, 3, 6, 7, 10, 12]]",15,21,0.681564,0," [[0, 5, 8, 9, 11, 13, 14, 16, 18], [2, 3, 6, 7, 10, 12]]"
eilon20_4 , Comp ,20,2,0.3,0.3,14,0.432971,0," [[0, 8, 9, 10, 11, 16], [1, 4, 6, 7, 12, 13, 14, 18]]",14,4,0.320798,0," [[0, 3, 7, 9, 10, 12, 14, 19], [4, 6, 8, 11, 13, 18]]",14,4,0.405413,0," [[0, 3, 7, 9, 10, 12, 14, 19], [4, 6, 8, 11, 13, 18]]"
eilon20_5 , Comp ,20,2,0.3,0.3,12,0.560815,0," [[4, 10, 16, 17, 19], [0, 1, 5, 7, 11, 13, 14]]",12,279,4.80644,0," [[1, 4, 10, 16, 17, 19], [0, 5, 7, 11, 13, 14]]",12,279,4.924793,0," [[1, 4, 10, 16, 17, 19], [0, 5, 7, 11, 13, 14]]"
eilon20_1 , Comp ,20,6,0.3,0.3,15,74.113472,0," [[1, 2, 11, 17], [8, 10, 12, 16, 18], [9], [0], [14], [4, 15, 19]]",15,278,11.604108,0," [[0, 19], [8, 10, 12, 16], [9, 11], [14], [1, 2, 17, 18], [4, 15]]",15,278,11.758086,0," [[0, 19], [8, 10, 12, 16], [9, 11], [14], [1, 2, 17, 18], [4, 15]]"
eilon20_2 , Comp ,20,6,0.3,0.3,17,7.204634,0," [[4, 10, 12, 16, 17], [9, 11, 13, 18], [7, 14], [0, 8], [3], [1, 2, 6]]",17,0,0.288318,0," [[2, 6, 10, 12, 13, 17], [0, 1, 3, 7, 14], [8], [4], [16], [9, 11, 18]]",17,0,0.299337,0," [[2, 6, 10, 12, 13, 17], [0, 1, 3, 7, 14], [8], [4], [16], [9, 11, 18]]"
eilon20_3 , Comp ,20,6,0.3,0.3,18,9.220368,0," [[0, 5, 8, 9, 13, 16, 18], [2, 3, 6, 7, 12], [10], [11, 17, 19], [4], [14]]",18,1,0.349073,0," [[5, 8, 11, 13, 14, 16, 18], [4, 7, 12, 19], [10], [0], [3, 9, 17], [2, 6]]",18,1,0.399055,0," [[5, 8, 11, 13, 14, 16, 18], [4, 7, 12, 19], [10], [0], [3, 9, 17], [2, 6]]"
eilon20_4 , Comp ,20,6,0.3,0.3,17,39.884093,0," [[0, 3, 6, 9], [8, 11, 15, 17], [7, 18], [19], [4, 12, 13, 14], [10, 16]]",17,0,0.258247,0," [[8, 11, 15, 16, 17], [4, 6, 7, 10, 12, 14, 18], [3], [13], [9], [0, 19]]",17,0,0.289808,0," [[8, 11, 15, 16, 17], [4, 6, 7, 10, 12, 14, 18], [3], [13], [9], [0, 19]]"
eilon20_5 , Comp ,20,6,0.3,0.3,16,18.735901,0," [[13], [0, 5, 11, 14], [1, 4, 16, 17, 19], [7], [3, 6], [2, 9, 10]]",16,29,2.099671,0," [[0, 1, 19], [10, 17], [3, 6], [4, 16], [5, 7, 11, 13, 14], [2, 9]]",16,29,2.119777,0," [[0, 1, 19], [10, 17], [3, 6], [4, 16], [5, 7, 11, 13, 14], [2, 9]]"
eilon20_1 , Comp ,20,10,0.3,0.3,15,3600.017731,0.066667," [[5], [14], [0, 15], [19], [18], [4], [2, 10, 12, 16], [11], [8, 9], [17]]",15,0,0.355991,0," [[0, 4, 19], [2, 10, 12, 17], [16], [18], [11], [1], [9], [8], [14], [15]]",15,0,0.381634,0," [[0, 4, 19], [2, 10, 12, 17], [16], [18], [11], [1], [9], [8], [14], [15]]"
eilon20_2 , Comp ,20,10,0.3,0.3,17,55.679406,0," [[4, 9, 10, 13, 14, 17], [6], [12], [0, 1, 7], [18], [3], [16], [8], [2], [11]]",17,0,0.388531,0," [[1, 6, 12, 17], [0, 3, 7], [14], [8], [2], [4], [10], [16], [13], [9, 11, 18]]",17,0,0.416237,0," [[1, 6, 12, 17], [0, 3, 7], [14], [8], [2], [4], [10], [16], [13], [9, 11, 18]]"
eilon20_3 , Comp ,20,10,0.3,0.3,18,3224.248278,0," [[4, 8, 17], [2], [3, 9], [18], [13, 14], [19], [0], [5], [6, 10, 11, 12, 16], [7]]",18,9,1.871398,0," [[2, 5, 14, 16], [7, 11, 12, 19], [13], [9, 17], [4], [18], [3, 8], [6], [10], [0]]",18,9,1.865018,0," [[2, 5, 14, 16], [7, 11, 12, 19], [13], [9, 17], [4], [18], [3, 8], [6], [10], [0]]"
eilon20_4 , Comp ,20,10,0.3,0.3,17,3600.008867,0.058824," [[7, 10, 18], [13], [0], [11], [4], [6], [8, 15, 17], [3], [9, 12, 14], [16, 19]]",17,2,0.641732,0," [[8, 11, 15, 16], [4, 7, 10, 14], [6], [12], [17], [9], [18], [13], [3], [0, 19]]",17,2,0.628245,0," [[8, 11, 15, 16], [4, 7, 10, 14], [6], [12], [17], [9], [18], [13], [3], [0, 19]]"
eilon20_5 , Comp ,20,10,0.3,0.3,16,97.221164,0," [[3], [19], [5, 11, 14], [17], [0, 9, 10], [16], [2, 4], [1, 7], [6], [13]]",16,469,73.267101,0," [[10, 16], [9, 17], [6, 13], [3], [1], [0, 2], [4, 19], [11], [5], [7, 14]]",16,469,73.578583,0," [[10, 16], [9, 17], [6, 13], [3], [1], [0, 2], [4, 19], [11], [5], [7, 14]]"
eilon20_1 , Comp ,20,2,0.3,0.5,16,0.326183,0," [[0, 1, 7, 11, 14, 18], [2, 3, 6, 8, 9, 10, 12, 13, 16, 17]]",16,4,0.336153,0," [[2, 3, 6, 8, 9, 10, 12, 13, 16, 17], [0, 1, 7, 11, 14, 18]]",16,4,0.3131,0," [[2, 3, 6, 8, 9, 10, 12, 13, 16, 17], [0, 1, 7, 11, 14, 18]]"
eilon20_2 , Comp ,20,2,0.3,0.5,18,0.214705,0," [[0, 1, 3, 5, 6, 7, 8, 14, 19], [2, 4, 9, 10, 12, 13, 16, 17, 18]]",18,0,0.24864,0," [[0, 1, 3, 5, 6, 7, 8, 14, 19], [2, 4, 9, 10, 11, 13, 16, 17, 18]]",18,0,0.278216,0," [[0, 1, 3, 5, 6, 7, 8, 14, 19], [2, 4, 9, 10, 11, 13, 16, 17, 18]]"
eilon20_3 , Comp ,20,2,0.3,0.5,17,0.181558,0," [[0, 1, 4, 5, 8, 9, 13, 16, 17, 18], [2, 3, 6, 7, 10, 11, 12]]",17,0,0.275006,0," [[2, 3, 6, 7, 8, 10, 11, 12, 16], [0, 1, 4, 5, 9, 13, 17, 18]]",17,0,0.309487,0," [[2, 3, 6, 7, 8, 10, 11, 12, 16], [0, 1, 4, 5, 9, 13, 17, 18]]"
eilon20_4 , Comp ,20,2,0.3,0.5,15,0.512617,0," [[5, 8, 11, 15, 16, 17], [0, 3, 6, 7, 9, 10, 12, 14, 19]]",15,0,0.241806,0," [[2, 4, 8, 11, 13, 18], [0, 3, 6, 7, 9, 10, 12, 14, 19]]",15,0,0.233805,0," [[2, 4, 8, 11, 13, 18], [0, 3, 6, 7, 9, 10, 12, 14, 19]]"
eilon20_5 , Comp ,20,2,0.3,0.5,14,0.453894,0," [[4, 9, 10, 16, 17, 19], [0, 1, 5, 6, 7, 11, 13, 14]]",14,0,0.181444,0," [[0, 1, 4, 9, 10, 16, 17, 19], [5, 6, 7, 11, 13, 14]]",14,0,0.179899,0," [[0, 1, 4, 9, 10, 16, 17, 19], [5, 6, 7, 11, 13, 14]]"
eilon20_1 , Comp ,20,6,0.3,0.5,20,0.37381,0," [[15, 18], [3, 6, 8, 9, 10, 12, 13, 16, 17], [5, 19], [0, 4], [11], [1, 2, 7, 14]]",20,25,1.262798,0," [[0, 15, 19], [2, 3, 9, 17], [1, 14], [7, 18], [4, 5, 11], [6, 8, 10, 12, 13, 16]]",20,25,1.303766,0," [[0, 15, 19], [2, 3, 9, 17], [1, 14], [7, 18], [4, 5, 11], [6, 8, 10, 12, 13, 16]]"
eilon20_2 , Comp ,20,6,0.3,0.5,19,3.908483,0," [[12, 15, 17], [2, 4, 10, 11, 13, 14, 16, 18], [1, 8, 19], [7], [9], [0, 3, 6]]",19,0,0.270763,0," [[0, 1, 3, 5, 6, 7, 14, 19], [2, 9, 10, 12, 13, 17, 18], [8], [4], [16], [11]]",19,0,0.286955,0," [[0, 1, 3, 5, 6, 7, 14, 19], [2, 9, 10, 12, 13, 17, 18], [8], [4], [16], [11]]"
eilon20_3 , Comp ,20,6,0.3,0.5,19,2.453101,0," [[6, 11], [4, 7, 8, 12, 17], [1, 5], [0, 9, 13, 14, 18], [10, 15], [2, 3, 16]]",19,0,0.292791,0," [[2, 3, 18], [0, 1, 5, 8, 17], [12, 16, 19], [14], [4, 9, 11, 13], [6, 7, 10]]",19,0,0.314343,0," [[2, 3, 18], [0, 1, 5, 8, 17], [12, 16, 19], [14], [4, 9, 11, 13], [6, 7, 10]]"
eilon20_4 , Comp ,20,6,0.3,0.5,19,6.164074,0," [[4, 13], [2, 8, 11, 18], [6, 7, 12, 14], [5, 15, 16, 17], [9], [0, 3, 10, 19]]",19,0,0.254351,0," [[2, 4, 8, 11, 15, 17], [1, 7, 10, 12, 14], [6], [9, 13], [18], [0, 3, 16, 19]]",19,0,0.254702,0," [[2, 4, 8, 11, 15, 17], [1, 7, 10, 12, 14], [6], [9, 13], [18], [0, 3, 16, 19]]"
eilon20_5 , Comp ,20,6,0.3,0.5,19,7.205281,0," [[12, 15], [3, 6, 18], [0, 1, 4, 16], [8, 10], [2, 9, 17, 19], [5, 7, 11, 13]]",19,0,0.18011,0," [[2, 3, 9, 12, 15], [10, 16, 17, 19], [18], [0, 14], [4], [1, 5, 6, 7, 11, 13]]",19,0,0.183562,0," [[2, 3, 9, 12, 15], [10, 16, 17, 19], [18], [0, 14], [4], [1, 5, 6, 7, 11, 13]]"
eilon20_1 , Comp ,20,10,0.3,0.5,20,1.00036,0," [[1, 2, 16, 18], [7], [14, 15], [5], [6, 8, 13], [9], [11], [4, 19], [3, 10, 12], [0, 17]]",20,172,25.767667,0," [[0, 1], [5, 9], [4], [18], [7, 14], [2, 8, 17], [15], [19], [11], [3, 6, 10, 12, 13, 16]]",20,172,25.967963,0," [[0, 1], [5, 9], [4], [18], [7, 14], [2, 8, 17], [15], [19], [11], [3, 6, 10, 12, 13, 16]]"
eilon20_2 , Comp ,20,10,0.3,0.5,19,24.258094,0," [[8, 16, 19], [10, 12, 13], [3], [1, 4], [2], [0], [17], [7, 14], [9, 11, 15, 18], [6]]",19,0,0.342666,0," [[0, 1, 3, 5, 6, 7, 19], [10, 12, 17, 18], [2], [14], [8], [4], [13], [9], [16], [11]]",19,0,0.352649,0," [[0, 1, 3, 5, 6, 7, 19], [10, 12, 17, 18], [2], [14], [8], [4], [13], [9], [16], [11]]"
eilon20_3 , Comp ,20,10,0.3,0.5,19,18.071934,0," [[7], [1, 8], [5, 19], [14], [0, 9], [2, 16, 18], [3, 6, 10], [4, 12, 17], [13], [11]]",19,0,0.37796,0," [[2, 5, 18], [3, 4, 7, 8], [15], [13], [0], [14], [6, 11], [9, 10], [1], [12, 16, 17]]",19,0,0.405553,0," [[2, 5, 18], [3, 4, 7, 8], [15], [13], [0], [14], [6, 11], [9, 10], [1], [12, 16, 17]]"
eilon20_4 , Comp ,20,10,0.3,0.5,19,21.540353,0," [[10, 12, 13, 18], [15], [5], [0, 19], [6, 7, 14], [4, 9], [8, 11], [3], [2], [16, 17]]",19,1,0.468489,0," [[2, 8, 11, 15], [3, 7, 10, 12, 14], [6], [13], [16], [17], [4], [9], [1, 18], [0, 19]]",19,1,0.489447,0," [[2, 8, 11, 15], [3, 7, 10, 12, 14], [6], [13], [16], [17], [4], [9], [1, 18], [0, 19]]"
eilon20_5 , Comp ,20,10,0.3,0.5,19,36.432959,0," [[6], [1], [2], [7], [5, 11, 13, 14], [3, 18], [15], [4, 16, 17, 19], [0], [9, 10, 12]]",19,123,18.398922,0," [[3, 6, 18], [9, 10, 16], [2], [0], [4, 13], [12, 15], [1, 14], [5, 17], [19], [7, 11]]",19,123,18.547228,0," [[3, 6, 18], [9, 10, 16], [2], [0], [4, 13], [12, 15], [1, 14], [5, 17], [19], [7, 11]]"
eilon30_1 , Comp ,30,2,0.1,0.3,8,1.690863,0," [[6, 18, 19, 23], [1, 13, 24, 28]]",8,0,0.292789,0," [[1, 13, 24, 28], [6, 18, 19, 23]]",8,0,0.30362,0," [[1, 13, 24, 28], [6, 18, 19, 23]]"
eilon30_2 , Comp ,30,2,0.1,0.3,9,2.242232,0," [[6, 17, 22, 26, 27], [2, 16, 19, 20]]",9,0,0.293334,0," [[6, 16, 19, 20], [9, 17, 26, 27, 28]]",9,0,0.294289,0," [[6, 16, 19, 20], [9, 17, 26, 27, 28]]"
eilon30_3 , Comp ,30,2,0.1,0.3,9,1.744053,0," [[10, 12, 17, 18, 19], [0, 9, 21, 22]]",9,0,0.27664,0," [[10, 12, 17, 18, 19], [0, 9, 21, 22]]",9,0,0.295999,0," [[10, 12, 17, 18, 19], [0, 9, 21, 22]]"
eilon30_4 , Comp ,30,2,0.1,0.3,8,2.061336,0," [[2, 3, 7, 18, 28], [20, 21, 29]]",8,0,0.279846,0," [[7, 16, 25, 27], [2, 3, 18, 28]]",8,0,0.273726,0," [[7, 16, 25, 27], [2, 3, 18, 28]]"
eilon30_5 , Comp ,30,2,0.1,0.3,9,1.777995,0," [[22, 25, 29], [3, 8, 9, 12, 17, 18]]",9,3,0.321831,0," [[3, 8, 9, 12, 17, 18], [1, 25, 29]]",9,3,0.317674,0," [[3, 8, 9, 12, 17, 18], [1, 25, 29]]"
eilon30_1 , Comp ,30,6,0.1,0.3,10,140.306726,0," [[10], [6, 18, 19], [24], [20, 23, 27], [1], [28]]",10,0,1.424347,0," [[18], [6, 23], [1, 19, 28], [13, 24], [10], [20]]",10,0,1.470122,0," [[18], [6, 23], [1, 19, 28], [13, 24], [10], [20]]"
eilon30_2 , Comp ,30,6,0.1,0.3,12,229.781482,0," [[22, 26], [6, 17], [27, 28], [12], [2, 16, 19, 20], [3]]",12,0,1.175638,0," [[6, 22, 27], [4], [2, 16, 19, 20], [24], [17, 26], [13]]",12,0,1.208736,0," [[6, 22, 27], [4], [2, 16, 19, 20], [24], [17, 26], [13]]"
eilon30_3 , Comp ,30,6,0.1,0.3,13,77.480244,0," [[9, 22], [4, 16], [21], [13, 20], [10, 12, 18], [6, 17, 19]]",13,1,1.292423,0," [[21, 22], [13, 20], [4], [6, 17, 18, 19], [9, 16], [10, 12]]",13,1,1.337905,0," [[21, 22], [13, 20], [4], [6, 17, 18, 19], [9, 16], [10, 12]]"
eilon30_4 , Comp ,30,6,0.1,0.3,12,119.84152,0," [[0], [3, 7, 28], [2, 18], [1], [16, 25, 27], [11, 24]]",12,0,1.21846,0," [[3, 27], [1, 24], [11], [0], [2, 28], [7, 16, 18, 25]]",12,0,1.264484,0," [[3, 27], [1, 24], [11], [0], [2, 28], [7, 16, 18, 25]]"
eilon30_5 , Comp ,30,6,0.1,0.3,13,52.287798,0," [[24, 26], [19], [3, 8, 9, 12, 17, 18], [6], [7, 20], [1]]",13,0,1.096989,0," [[6, 24, 26], [3, 12], [9, 19], [7, 20], [17], [1, 8, 18]]",13,0,1.146164,0," [[6, 24, 26], [3, 12], [9, 19], [7, 20], [17], [1, 8, 18]]"
eilon30_1 , Comp ,30,10,0.1,0.3,10,3600.015295,0.1," [[3], [28], [18], [6], [23], [1], [17], [24], [7], [19]]",10,0,5.215739,0," [[1], [24], [17], [23], [6], [28], [19], [18], [3], [7]]",10,0,5.224483,0," [[1], [24], [17], [23], [6], [28], [19], [18], [3], [7]]"
eilon30_2 , Comp ,30,10,0.1,0.3,12,3600.012358,0.083333," [[27, 28], [17], [22, 26], [19], [3], [9], [16], [20], [6], [12]]",12,0,3.825935,0," [[4], [22], [13], [6], [2, 16, 19], [27], [24], [26], [17], [20]]",12,0,3.930838,0," [[4], [22], [13], [6], [2, 16, 19], [27], [24], [26], [17], [20]]"
eilon30_3 , Comp ,30,10,0.1,0.3,13,1118.8884,0," [[17], [13, 20], [4], [12], [6], [18], [19], [10, 21], [9, 16], [22]]",13,0,4.412037,0," [[9], [4, 20], [17, 18], [16], [6], [12], [10], [21, 22], [13], [19]]",13,0,4.417635,0," [[9], [4, 20], [17, 18], [16], [6], [12], [10], [21, 22], [13], [19]]"
eilon30_4 , Comp ,30,10,0.1,0.3,12,3600.017736,0.083333," [[7], [0], [28], [25], [3], [1], [16, 18, 27], [2], [24], [11]]",12,14,6.059165,0," [[18, 25], [21], [28], [27], [16], [7], [2], [11], [1, 24], [3]]",12,14,6.094473,0," [[18, 25], [21], [28], [27], [16], [7], [2], [11], [1, 24], [3]]"
eilon30_5 , Comp ,30,10,0.1,0.3,13,3600.007713,0.076923," [[20], [6], [19], [26], [7], [8, 9, 12, 18], [3], [17], [24], [1]]",13,0,4.042609,0," [[12, 18], [6], [1], [24], [26], [9], [7], [19], [3, 8, 17], [20]]",13,0,4.049807,0," [[12, 18], [6], [1], [24], [26], [9], [7], [19], [3, 8, 17], [20]]"
eilon30_1 , Comp ,30,2,0.1,0.5,8,2.556215,0," [[1, 13, 24, 28], [6, 18, 19, 23]]",8,0,0.18327,0," [[1, 13, 24, 28], [6, 18, 19, 23]]",8,0,0.188713,0," [[1, 13, 24, 28], [6, 18, 19, 23]]"
