Instance,GraphType, n , p , R , r ,obj_NL,Time_NL,gap_NL,C_NL,obj_IP1,numcuts_IP1,TotalT_IP1,GAP_IP1,C_IP1,obj_IP2 ,numcuts_IP2 ,TotalT_IP2,GAP_IP2,C_IP2
eilon10_4 , Matching ,10,6,0.2,0.3,10,0.17307,0," [[6, 7], [8], [2], [3], [0, 4, 9], [1, 5]]",10,1,0.051115,0," [[3, 6], [7], [4, 8, 9], [1, 5], [2], [0]]",10,1,0.054142,0," [[3, 6], [7], [4, 8, 9], [1, 5], [2], [0]]"
eilon10_5 , Matching ,10,6,0.2,0.3,10,0.289192,0," [[0, 5], [7, 9], [1, 2], [8], [3, 6], [4]]",10,0,0.043395,0," [[0, 5], [3], [1, 8], [7, 9], [2, 4], [6]]",10,0,0.075642,0," [[0, 5], [3], [1, 8], [7, 9], [2, 4], [6]]"
eilon10_1 , Matching ,10,2,0.2,0.5,6,0.124957,0," [[4, 6, 8, 9], [0, 7]]",6,0,0.018545,0," [[2, 5], [4, 6, 8, 9]]",6,0,0.019042,0," [[2, 5], [4, 6, 8, 9]]"
eilon10_2 , Matching ,10,2,0.2,0.5,7,0.119552,0," [[1, 6, 8, 9], [3, 5, 7]]",7,0,0.018467,0," [[1, 6, 8, 9], [3, 5, 7]]",7,0,0.019548,0," [[1, 6, 8, 9], [3, 5, 7]]"
eilon10_3 , Matching ,10,2,0.2,0.5,6,0.14749,0," [[1, 3, 8], [2, 6, 9]]",6,0,0.016175,0," [[1, 3, 8], [4, 6, 9]]",6,0,0.019149,0," [[1, 3, 8], [4, 6, 9]]"
eilon10_4 , Matching ,10,2,0.2,0.5,6,0.133074,0," [[1, 5], [0, 4, 8, 9]]",6,0,0.014821,0," [[6, 7], [1, 5, 8, 9]]",6,0,0.014905,0," [[6, 7], [1, 5, 8, 9]]"
eilon10_5 , Matching ,10,2,0.2,0.5,5,0.133157,0," [[3, 4, 6], [7, 9]]",5,0,0.026727,0," [[1, 2, 6], [0, 3]]",5,0,0.022095,0," [[1, 2, 6], [0, 3]]"
eilon10_1 , Matching ,10,6,0.2,0.5,10,0.11581,0," [[1, 3], [0, 7], [6], [5], [2], [4, 8, 9]]",10,0,0.032509,0," [[3], [0, 7], [2, 5], [1], [4, 8, 9], [6]]",10,0,0.032795,0," [[3], [0, 7], [2, 5], [1], [4, 8, 9], [6]]"
eilon10_2 , Matching ,10,6,0.2,0.5,10,0.317646,0," [[4, 7], [6, 8, 9], [0], [1], [3, 5], [2]]",10,0,0.033203,0," [[1, 2], [4, 7], [5], [0], [3], [6, 8, 9]]",10,0,0.029617,0," [[1, 2], [4, 7], [5], [0], [3], [6, 8, 9]]"
eilon10_3 , Matching ,10,6,0.2,0.5,10,0.256228,0," [[0, 7], [5], [3, 8], [4, 9], [1], [2, 6]]",10,0,0.032308,0," [[3, 8], [0, 7], [1], [5], [2], [4, 6, 9]]",10,0,0.028705,0," [[3, 8], [0, 7], [1], [5], [2], [4, 6, 9]]"
eilon10_4 , Matching ,10,6,0.2,0.5,10,0.325153,0," [[2], [0, 4, 8], [6], [3], [1, 5, 9], [7]]",10,0,0.028113,0," [[6, 7], [2, 3], [1], [9], [0, 4], [5, 8]]",10,0,0.059278,0," [[6, 7], [2, 3], [1], [9], [0, 4], [5, 8]]"
eilon10_5 , Matching ,10,6,0.2,0.5,10,0.363935,0," [[5], [0, 3], [4], [2, 6], [1, 8], [7, 9]]",10,0,0.045484,0," [[2], [4, 6], [3], [1, 8], [0, 5], [7, 9]]",10,0,0.031918,0," [[2], [4, 6], [3], [1, 8], [0, 5], [7, 9]]"
eilon10_1 , Matching ,10,2,0.3,0.3,6,0.119932,0," [[0, 7], [4, 6, 8, 9]]",6,2,0.06238,0," [[4, 6, 8, 9], [0, 7]]",6,2,0.052889,0," [[4, 6, 8, 9], [0, 7]]"
eilon10_2 , Matching ,10,2,0.3,0.3,9,0.1542,0," [[1, 2, 6, 8, 9], [3, 4, 5, 7]]",9,0,0.03269,0," [[1, 2, 6, 8, 9], [3, 4, 5, 7]]",9,0,0.038459,0," [[1, 2, 6, 8, 9], [3, 4, 5, 7]]"
eilon10_3 , Matching ,10,2,0.3,0.3,8,0.098981,0," [[1, 2, 3, 4, 6], [0, 7, 9]]",8,4,0.118813,0," [[0, 5, 7], [1, 3, 4, 6, 9]]",8,4,0.096857,0," [[0, 5, 7], [1, 3, 4, 6, 9]]"
eilon10_4 , Matching ,10,2,0.3,0.3,9,0.118,0," [[0, 2, 3, 4, 6], [1, 5, 8, 9]]",9,2,0.066396,0," [[0, 1, 4, 5, 8, 9], [2, 3, 6]]",9,2,0.069516,0," [[0, 1, 4, 5, 8, 9], [2, 3, 6]]"
eilon10_5 , Matching ,10,2,0.3,0.3,8,0.075669,0," [[2, 3, 4], [0, 5, 6, 7, 9]]",8,4,0.079793,0," [[0, 5, 6, 7], [1, 2, 3, 9]]",8,4,0.078075,0," [[0, 5, 6, 7], [1, 2, 3, 9]]"
eilon10_1 , Matching ,10,6,0.3,0.3,10,0.21955,0," [[1], [2], [5], [3], [0, 7], [4, 6, 8, 9]]",10,0,0.032344,0," [[0, 7], [4, 8, 9], [6], [1], [3], [2, 5]]",10,0,0.035805,0," [[0, 7], [4, 8, 9], [6], [1], [3], [2, 5]]"
eilon10_2 , Matching ,10,6,0.3,0.3,10,0.374381,0," [[1, 6, 9], [3, 7], [4, 5], [8], [2], [0]]",10,5,0.126496,0," [[0, 2], [3, 5], [6, 8], [7, 9], [1], [4]]",10,5,0.139095,0," [[0, 2], [3, 5], [6, 8], [7, 9], [1], [4]]"
eilon10_3 , Matching ,10,6,0.3,0.3,10,0.218936,0," [[5, 8], [0], [1, 4], [7], [3, 6, 9], [2]]",10,0,0.036998,0," [[1, 2], [6, 7], [0, 4, 9], [5], [3], [8]]",10,0,0.037738,0," [[1, 2], [6, 7], [0, 4, 9], [5], [3], [8]]"
eilon10_4 , Matching ,10,6,0.3,0.3,10,0.247585,0," [[6, 8], [7], [4], [0, 1, 5, 9], [3], [2]]",10,4,0.095791,0," [[6, 7], [2, 3, 4], [1], [9], [0, 5], [8]]",10,4,0.106234,0," [[6, 7], [2, 3, 4], [1], [9], [0, 5], [8]]"
eilon10_5 , Matching ,10,6,0.3,0.3,10,0.105683,0," [[5], [1, 3, 4, 6], [2], [0], [7, 8], [9]]",10,1,0.064061,0," [[1, 7], [2, 3, 4], [8], [9], [6], [0, 5]]",10,1,0.045381,0," [[1, 7], [2, 3, 4], [8], [9], [6], [0, 5]]"
eilon10_1 , Matching ,10,2,0.3,0.5,7,0.122688,0," [[4, 6, 8, 9], [1, 2, 5]]",7,0,0.01741,0," [[1, 2, 5], [4, 6, 8, 9]]",7,0,0.017921,0," [[1, 2, 5], [4, 6, 8, 9]]"
eilon10_2 , Matching ,10,2,0.3,0.5,9,0.091262,0," [[3, 4, 5, 7], [1, 2, 6, 8, 9]]",9,0,0.029001,0," [[3, 4, 5, 7], [1, 2, 6, 8, 9]]",9,0,0.028022,0," [[3, 4, 5, 7], [1, 2, 6, 8, 9]]"
eilon10_3 , Matching ,10,2,0.3,0.5,9,0.074187,0," [[1, 2, 3, 4, 6, 9], [0, 5, 7]]",9,0,0.029039,0," [[0, 5, 7], [1, 2, 3, 4, 6, 9]]",9,0,0.034855,0," [[0, 5, 7], [1, 2, 3, 4, 6, 9]]"
eilon10_4 , Matching ,10,2,0.3,0.5,9,0.122367,0," [[1, 5, 8, 9], [0, 2, 3, 4, 6]]",9,0,0.034796,0," [[3, 6, 7], [0, 1, 4, 5, 8, 9]]",9,0,0.037921,0," [[3, 6, 7], [0, 1, 4, 5, 8, 9]]"
eilon10_5 , Matching ,10,2,0.3,0.5,9,0.104005,0," [[0, 5, 6, 7, 9], [1, 2, 3, 4]]",9,0,0.023343,0," [[0, 5, 6, 7, 9], [1, 2, 3, 4]]",9,0,0.023649,0," [[0, 5, 6, 7, 9], [1, 2, 3, 4]]"
eilon10_1 , Matching ,10,6,0.3,0.5,10,0.163402,0," [[6], [7], [3], [1, 2, 5], [0], [4, 8, 9]]",10,0,0.0321,0," [[0, 7], [6, 8, 9], [1, 5], [3], [4], [2]]",10,0,0.029394,0," [[0, 7], [6, 8, 9], [1, 5], [3], [4], [2]]"
eilon10_2 , Matching ,10,6,0.3,0.5,10,0.110984,0," [[1, 5, 7], [2], [3], [0], [4], [6, 8, 9]]",10,0,0.034395,0," [[2, 8], [3, 4, 5, 7], [0], [9], [1], [6]]",10,0,0.037192,0," [[2, 8], [3, 4, 5, 7], [0], [9], [1], [6]]"
eilon10_3 , Matching ,10,6,0.3,0.5,10,0.238901,0," [[1], [7], [4, 6], [0, 9], [5, 8], [2, 3]]",10,0,0.035283,0," [[0, 5, 7], [1, 2, 6], [4], [8], [9], [3]]",10,0,0.043887,0," [[0, 5, 7], [1, 2, 6], [4], [8], [9], [3]]"
eilon10_4 , Matching ,10,6,0.3,0.5,10,0.231562,0," [[0, 1, 5, 8], [6], [4, 9], [3], [2], [7]]",10,0,0.039664,0," [[3, 6, 7], [1, 4, 5], [9], [0], [8], [2]]",10,0,0.045527,0," [[3, 6, 7], [1, 4, 5], [9], [0], [8], [2]]"
eilon10_5 , Matching ,10,6,0.3,0.5,10,0.106592,0," [[8, 9], [1, 2], [6], [3, 4], [5], [0, 7]]",10,0,0.034221,0," [[0, 5, 7], [2, 3, 4], [8], [1], [9], [6]]",10,0,0.034109,0," [[0, 5, 7], [2, 3, 4], [8], [1], [9], [6]]"
eilon20_1 , Matching ,20,2,0.1,0.3,7,0.647096,0," [[2, 17], [3, 6, 8, 10, 12]]",7,0,0.153844,0," [[3, 6, 8, 10, 12], [2, 17]]",7,0,0.173838,0," [[3, 6, 8, 10, 12], [2, 17]]"
eilon20_2 , Matching ,20,2,0.1,0.3,8,0.552861,0," [[2, 4, 10, 17], [9, 11, 13, 18]]",8,0,0.126005,0," [[2, 4, 10, 17], [9, 11, 13, 18]]",8,0,0.122408,0," [[2, 4, 10, 17], [9, 11, 13, 18]]"
eilon20_3 , Matching ,20,2,0.1,0.3,7,0.566301,0," [[5, 8, 11, 16], [4, 17, 19]]",7,1,0.206854,0," [[4, 17, 19], [5, 8, 11, 16]]",7,1,0.155329,0," [[4, 17, 19], [5, 8, 11, 16]]"
eilon20_4 , Matching ,20,2,0.1,0.3,6,0.751082,0," [[9, 10], [6, 12, 14, 18]]",6,0,0.142125,0," [[6, 12, 14, 18], [9, 10]]",6,0,0.158999,0," [[6, 12, 14, 18], [9, 10]]"
eilon20_5 , Matching ,20,2,0.1,0.3,5,0.838038,0," [[7, 11], [5, 13, 14]]",5,0,0.174012,0," [[5, 7, 11], [0, 1]]",5,0,0.191161,0," [[5, 7, 11], [0, 1]]"
eilon20_1 , Matching ,20,6,0.1,0.3,15,96.152744,0," [[11, 18], [2, 17], [3, 6, 10, 12], [8, 13, 16], [4, 15, 19], [0]]",15,0,0.364735,0," [[11, 18], [2, 17], [4, 15, 19], [0], [3, 13, 16], [6, 8, 10, 12]]",15,0,0.392112,0," [[11, 18], [2, 17], [4, 15, 19], [0], [3, 13, 16], [6, 8, 10, 12]]"
eilon20_2 , Matching ,20,6,0.1,0.3,17,64.980073,0," [[0, 3], [7, 8, 14], [1, 6], [5, 19], [9, 11, 13, 18], [2, 4, 10, 16]]",17,0,0.20658,0," [[5, 19], [1, 6], [9, 11, 13, 18], [2, 4, 10, 17], [0, 3], [7, 8, 14]]",17,0,0.225592,0," [[5, 19], [1, 6], [9, 11, 13, 18], [2, 4, 10, 17], [0, 3], [7, 8, 14]]"
eilon20_3 , Matching ,20,6,0.1,0.3,15,94.126365,0," [[5, 8, 11, 16], [4, 17, 19], [2, 3], [10], [9, 18], [0, 13, 14]]",15,6,1.285875,0," [[3], [2, 10], [5, 8, 11], [4, 17, 19], [0, 13, 14, 18], [9, 16]]",15,6,1.330804,0," [[3], [2, 10], [5, 8, 11], [4, 17, 19], [0, 13, 14, 18], [9, 16]]"
eilon20_4 , Matching ,20,6,0.1,0.3,15,134.854337,0," [[0, 9, 10], [3, 19], [6, 12, 14, 18], [1, 7], [4, 13], [8, 11]]",15,0,0.333125,0," [[15, 17], [8, 11], [4, 13], [6, 12, 14, 18], [0, 9, 10], [3, 19]]",15,0,0.349595,0," [[15, 17], [8, 11], [4, 13], [6, 12, 14, 18], [0, 9, 10], [3, 19]]"
eilon20_5 , Matching ,20,6,0.1,0.3,14,132.560767,0," [[4, 16, 19], [17], [5, 7, 13, 14], [0, 1], [12, 15], [2, 9]]",13,0,0.616197,0," [[0, 1], [4, 17], [3, 15], [2, 9], [5, 7, 11], [13, 14]]",13,0,0.677324,0," [[0, 1], [4, 17], [3, 15], [2, 9], [5, 7, 11], [13, 14]]"
eilon20_1 , Matching ,20,10,0.1,0.3,20,19.971757,0," [[11, 18], [14], [4, 15, 19], [0], [9], [5], [8, 13, 16], [3, 6, 10, 12], [1, 7], [2, 17]]",20,0,0.397183,0," [[3, 6, 8, 10, 12], [13, 16], [0], [4, 15, 19], [1, 7], [14], [9], [5], [2, 17], [11, 18]]",20,0,0.440021,0," [[3, 6, 8, 10, 12], [13, 16], [0], [4, 15, 19], [1, 7], [14], [9], [5], [2, 17], [11, 18]]"
eilon20_2 , Matching ,20,10,0.1,0.3,20,18.27409,0," [[6], [7, 8, 14], [9, 11, 13, 18], [15], [1], [5, 19], [2, 4, 10, 17], [12], [16], [0, 3]]",20,0,0.281005,0," [[7, 8, 14], [0, 3], [9, 11, 13, 18], [15], [12], [16], [10], [2, 4, 17], [1, 6], [5, 19]]",20,0,0.317151,0," [[7, 8, 14], [0, 3], [9, 11, 13, 18], [15], [12], [16], [10], [2, 4, 17], [1, 6], [5, 19]]"
eilon20_3 , Matching ,20,10,0.1,0.3,20,14.218362,0," [[0, 14, 18], [1, 13], [2, 3], [9], [7, 12], [6], [15], [10], [5, 8, 11, 16], [4, 17, 19]]",20,0,0.371728,0," [[15], [2, 10], [0, 14, 18], [1, 13], [6], [3], [5, 8, 11, 16], [9], [4, 17, 19], [7, 12]]",20,0,0.376248,0," [[15], [2, 10], [0, 14, 18], [1, 13], [6], [3], [5, 8, 11, 16], [9], [4, 17, 19], [7, 12]]"
eilon20_4 , Matching ,20,10,0.1,0.3,20,11.713416,0," [[3, 19], [0, 9, 10], [16], [5], [8, 11], [15, 17], [6, 12, 14, 18], [1, 7], [2], [4, 13]]",20,0,0.356835,0," [[5], [15, 17], [0, 9, 10], [3, 19], [4, 13], [2], [8, 11], [16], [1, 7], [6, 12, 14, 18]]",20,0,0.404197,0," [[5], [15, 17], [0, 9, 10], [3, 19], [4, 13], [2], [8, 11], [16], [1, 7], [6, 12, 14, 18]]"
eilon20_5 , Matching ,20,10,0.1,0.3,18,3600.007154,0.111111," [[17], [4, 16, 19], [5, 7, 13, 14], [0, 1], [2, 9], [8], [6], [18], [3], [12, 15]]",18,6,0.729137,0," [[2, 9], [12], [3, 15], [18], [6], [0, 1], [10], [4, 16, 19], [13, 14], [5, 7, 11]]",18,6,0.680847,0," [[2, 9], [12], [3, 15], [18], [6], [0, 1], [10], [4, 16, 19], [13, 14], [5, 7, 11]]"
eilon20_1 , Matching ,20,2,0.1,0.5,7,0.822637,0," [[11, 18], [3, 6, 8, 10, 12]]",7,0,0.102004,0," [[3, 6, 8, 10, 12], [11, 17]]",7,0,0.105546,0," [[3, 6, 8, 10, 12], [11, 17]]"
eilon20_2 , Matching ,20,2,0.1,0.5,8,0.956263,0," [[9, 11, 13, 18], [2, 4, 10, 17]]",8,0,0.08392,0," [[2, 4, 10, 17], [9, 11, 13, 18]]",8,0,0.081491,0," [[2, 4, 10, 17], [9, 11, 13, 18]]"
eilon20_3 , Matching ,20,2,0.1,0.5,8,0.896115,0," [[5, 8, 11, 16], [0, 13, 14, 18]]",8,0,0.131397,0," [[0, 13, 14, 18], [5, 8, 11, 16]]",8,0,0.143504,0," [[0, 13, 14, 18], [5, 8, 11, 16]]"
eilon20_4 , Matching ,20,2,0.1,0.5,7,0.810376,0," [[0, 9, 10], [6, 12, 14, 18]]",7,0,0.084109,0," [[6, 12, 14, 18], [0, 9, 10]]",7,0,0.087997,0," [[6, 12, 14, 18], [0, 9, 10]]"
eilon20_5 , Matching ,20,2,0.1,0.5,5,0.901992,0," [[5, 7, 14], [4, 17]]",5,0,0.110185,0," [[5, 7, 11], [13, 14]]",5,0,0.123966,0," [[5, 7, 11], [13, 14]]"
eilon20_1 , Matching ,20,6,0.1,0.5,16,188.854505,0," [[11, 18], [4, 15, 19], [3, 6, 10, 12], [8, 13, 16], [1, 7], [2, 17]]",16,0,0.161352,0," [[4, 15, 19], [11, 18], [13, 16], [3, 6, 8, 10, 12], [1, 7], [2, 17]]",16,0,0.172728,0," [[4, 15, 19], [11, 18], [13, 16], [3, 6, 8, 10, 12], [1, 7], [2, 17]]"
eilon20_2 , Matching ,20,6,0.1,0.5,17,162.692134,0," [[1, 6], [7, 8, 14], [5, 19], [0, 3], [2, 4, 10, 16], [9, 11, 13, 18]]",17,0,0.142372,0," [[5, 19], [0, 3], [2, 4, 10, 16], [1, 6], [9, 11, 13, 18], [7, 8, 14]]",17,0,0.151196,0," [[5, 19], [0, 3], [2, 4, 10, 16], [1, 6], [9, 11, 13, 18], [7, 8, 14]]"
eilon20_3 , Matching ,20,6,0.1,0.5,16,302.400847,0," [[15], [0, 13, 14, 18], [5, 8, 11, 16], [2, 3], [7, 12], [4, 17, 19]]",16,0,0.134429,0," [[4, 17, 19], [5, 8, 11], [7, 12], [2, 10], [0, 13, 14, 18], [9, 16]]",16,0,0.149163,0," [[4, 17, 19], [5, 8, 11], [7, 12], [2, 10], [0, 13, 14, 18], [9, 16]]"
eilon20_4 , Matching ,20,6,0.1,0.5,15,651.157647,0," [[6, 12, 14, 18], [3, 19], [4, 13], [1, 7], [0, 9, 10], [8, 11]]",15,0,0.197996,0," [[15, 17], [4, 13], [3, 19], [6, 12, 14, 18], [0, 9, 10], [1, 7]]",15,0,0.228482,0," [[15, 17], [4, 13], [3, 19], [6, 12, 14, 18], [0, 9, 10], [1, 7]]"
eilon20_5 , Matching ,20,6,0.1,0.5,14,538.357385,0," [[4, 16, 19], [0, 1], [9, 10], [3, 15], [7, 11], [5, 13, 14]]",14,0,0.17138,0," [[4, 16, 19], [9, 10], [13, 14], [5, 7, 11], [0, 1], [3, 15]]",14,0,0.177363,0," [[4, 16, 19], [9, 10], [13, 14], [5, 7, 11], [0, 1], [3, 15]]"
eilon20_1 , Matching ,20,10,0.1,0.5,20,12.969604,0," [[9], [5], [11, 18], [4, 15, 19], [2, 17], [0], [14], [1, 7], [6, 8, 10, 12], [3, 13, 16]]",20,0,0.226616,0," [[14], [1, 7], [5], [3, 6, 8, 10, 12], [9], [0], [11, 18], [4, 15, 19], [2, 17], [13, 16]]",20,0,0.240308,0," [[14], [1, 7], [5], [3, 6, 8, 10, 12], [9], [0], [11, 18], [4, 15, 19], [2, 17], [13, 16]]"
eilon20_2 , Matching ,20,10,0.1,0.5,20,4.605499,0," [[9, 11, 18], [15], [7], [0, 3], [12], [8, 14], [4, 16], [5, 19], [2, 10, 13, 17], [1, 6]]",20,0,0.168953,0," [[15], [9, 11, 13, 18], [7, 8, 14], [5, 19], [16], [12], [0], [3], [1, 6], [2, 4, 10, 17]]",20,0,0.173258,0," [[15], [9, 11, 13, 18], [7, 8, 14], [5, 19], [16], [12], [0], [3], [1, 6], [2, 4, 10, 17]]"
eilon20_3 , Matching ,20,10,0.1,0.5,20,11.246442,0," [[6], [2, 10], [0, 14, 18], [15], [5, 8, 11, 16], [7, 12], [1, 13], [9], [3], [4, 17, 19]]",20,0,0.160009,0," [[6], [2, 10], [0, 13, 14], [15], [3], [9, 18], [7, 12], [4, 17, 19], [1], [5, 8, 11, 16]]",20,0,0.167872,0," [[6], [2, 10], [0, 13, 14], [15], [3], [9, 18], [7, 12], [4, 17, 19], [1], [5, 8, 11, 16]]"
eilon20_4 , Matching ,20,10,0.1,0.5,20,9.773193,0," [[4, 13], [8, 11], [6, 12, 14, 18], [3, 19], [5], [16], [15, 17], [2], [1, 7], [0, 9, 10]]",20,5,0.556563,0," [[3, 19], [16], [0, 9, 10], [8, 11], [4, 13], [2], [6, 12, 14, 18], [1, 7], [15, 17], [5]]",20,5,0.517795,0," [[3, 19], [16], [0, 9, 10], [8, 11], [4, 13], [2], [6, 12, 14, 18], [1, 7], [15, 17], [5]]"
eilon20_5 , Matching ,20,10,0.1,0.5,18,3600.00597,0.111111," [[0, 1], [18], [5, 13, 14], [7, 11], [2, 9], [16, 19], [4, 17], [10], [3, 15], [6]]",18,0,0.217896,0," [[18], [6], [2, 9], [12, 15], [3], [10], [4, 16, 19], [0, 1], [5, 7, 11], [13, 14]]",18,0,0.212154,0," [[18], [6], [2, 9], [12, 15], [3], [10], [4, 16, 19], [0, 1], [5, 7, 11], [13, 14]]"
eilon20_1 , Matching ,20,2,0.2,0.3,11,0.436474,0," [[1, 2, 18], [3, 6, 8, 10, 12, 13, 16, 17]]",11,9,0.289901,0," [[11, 17, 18], [2, 3, 6, 8, 10, 12, 13, 16]]",11,9,0.257357,0," [[11, 17, 18], [2, 3, 6, 8, 10, 12, 13, 16]]"
eilon20_2 , Matching ,20,2,0.2,0.3,12,0.364673,0," [[2, 4, 9, 10, 11, 13, 16, 17, 18], [7, 8, 14]]",12,0,0.142787,0," [[7, 8, 14, 16], [2, 4, 9, 10, 11, 13, 17, 18]]",12,0,0.167818,0," [[7, 8, 14, 16], [2, 4, 9, 10, 11, 13, 17, 18]]"
eilon20_3 , Matching ,20,2,0.2,0.3,12,0.417015,0," [[4, 5, 8, 11, 16, 17], [0, 1, 9, 13, 14, 18]]",12,0,0.12142,0," [[0, 1, 9, 13, 14, 18], [4, 5, 8, 11, 16, 17]]",12,0,0.128656,0," [[0, 1, 9, 13, 14, 18], [4, 5, 8, 11, 16, 17]]"
eilon20_4 , Matching ,20,2,0.2,0.3,11,0.346156,0," [[0, 3, 9, 10, 19], [1, 6, 7, 12, 14, 18]]",11,0,0.092281,0," [[1, 6, 7, 12, 14, 18], [0, 3, 9, 10, 19]]",11,0,0.096009,0," [[1, 6, 7, 12, 14, 18], [0, 3, 9, 10, 19]]"
eilon20_5 , Matching ,20,2,0.2,0.3,9,0.494896,0," [[5, 7, 11, 13, 14], [0, 1, 4, 17]]",9,0,0.139269,0," [[1, 4, 17], [0, 5, 7, 11, 13, 14]]",9,0,0.170748,0," [[1, 4, 17], [0, 5, 7, 11, 13, 14]]"
eilon20_1 , Matching ,20,6,0.2,0.3,20,1.819297,0," [[1, 2, 11, 17, 18], [7, 14], [9, 10, 12], [3, 6, 8, 13, 16], [5], [0, 4, 15, 19]]",20,10,0.541564,0," [[0, 4, 15, 19], [5], [9], [3, 6, 8, 10, 12, 13, 16], [7, 14], [1, 2, 11, 17, 18]]",20,10,0.550541,0," [[0, 4, 15, 19], [5], [9], [3, 6, 8, 10, 12, 13, 16], [7, 14], [1, 2, 11, 17, 18]]"
eilon20_2 , Matching ,20,6,0.2,0.3,20,0.59765,0," [[1, 6, 8], [0, 5, 19], [3, 7], [4, 14, 16], [10, 12], [2, 9, 11, 13, 15, 17, 18]]",20,0,0.173794,0," [[4, 10, 12, 17], [2, 9, 11, 13, 15, 18], [1, 5, 19], [16], [6], [0, 3, 7, 8, 14]]",20,0,0.201392,0," [[4, 10, 12, 17], [2, 9, 11, 13, 15, 18], [1, 5, 19], [16], [6], [0, 3, 7, 8, 14]]"
eilon20_3 , Matching ,20,6,0.2,0.3,19,7.545537,0," [[5, 8, 11, 17, 19], [3, 7, 12], [4, 16], [0, 1, 9, 13, 14, 18], [2, 15], [10]]",19,6,0.347216,0," [[3, 7, 16], [5, 8, 11, 19], [0, 1, 9, 13, 14, 18], [4, 17], [2, 10], [6, 12]]",19,6,0.360009,0," [[3, 7, 16], [5, 8, 11, 19], [0, 1, 9, 13, 14, 18], [4, 17], [2, 10], [6, 12]]"
eilon20_4 , Matching ,20,6,0.2,0.3,20,0.914182,0," [[5, 16], [17], [0, 3, 9, 10, 19], [1, 6, 7, 12, 14, 18], [8, 11, 15], [2, 4, 13]]",20,0,0.158203,0," [[0, 3, 9, 10, 19], [1, 6, 7, 12, 14], [2, 4, 13], [18], [8, 11, 15], [5, 16, 17]]",20,0,0.154069,0," [[0, 3, 9, 10, 19], [1, 6, 7, 12, 14], [2, 4, 13], [18], [8, 11, 15], [5, 16, 17]]"
eilon20_5 , Matching ,20,6,0.2,0.3,20,1.251167,0," [[6, 18], [3, 12, 15], [2, 8, 9], [4, 10, 16, 19], [5, 7, 11, 13, 14], [0, 1, 17]]",20,0,0.183533,0," [[2, 12, 15], [3, 6, 18], [8, 9, 10], [4, 16, 19], [5, 7, 11, 13, 14], [0, 1, 17]]",20,0,0.184235,0," [[2, 12, 15], [3, 6, 18], [8, 9, 10], [4, 16, 19], [5, 7, 11, 13, 14], [0, 1, 17]]"
eilon20_1 , Matching ,20,10,0.2,0.3,20,0.420593,0," [[7], [14], [4], [5, 9], [12], [3, 6, 13, 16], [0, 15, 19], [11, 18], [2, 8, 10], [1, 17]]",20,16,0.856804,0," [[5, 9], [2, 8, 10, 11, 12], [3, 6, 13, 16], [1], [4], [17], [19], [0, 15], [7, 18], [14]]",20,16,0.96638,0," [[5, 9], [2, 8, 10, 11, 12], [3, 6, 13, 16], [1], [4], [17], [19], [0, 15], [7, 18], [14]]"
eilon20_2 , Matching ,20,10,0.2,0.3,20,1.944636,0," [[2, 9, 10, 11, 17, 18], [14], [1], [6], [16], [8], [3, 7], [0, 5, 19], [13, 15], [4, 12]]",20,0,0.222187,0," [[4, 10, 12, 17], [9, 11, 13, 15, 18], [19], [6], [2], [14], [1], [16], [5, 8], [0, 3, 7]]",20,0,0.248432,0," [[4, 10, 12, 17], [9, 11, 13, 15, 18], [19], [6], [2], [14], [1], [16], [5, 8], [0, 3, 7]]"
eilon20_3 , Matching ,20,10,0.2,0.3,20,1.437209,0," [[4], [1, 9, 14, 18], [17, 19], [8, 11, 12, 16], [2], [3, 6, 10], [7], [5], [0, 13], [15]]",20,11,0.567408,0," [[16], [0, 1, 9, 14, 18], [19], [8, 12], [6], [2, 3, 10], [13], [15], [7], [4, 5, 11, 17]]",20,11,0.655159,0," [[16], [0, 1, 9, 14, 18], [19], [8, 12], [6], [2, 3, 10], [13], [15], [7], [4, 5, 11, 17]]"
eilon20_4 , Matching ,20,10,0.2,0.3,20,1.860593,0," [[0, 3, 19], [11], [15], [9], [2], [4, 13], [5, 16, 17], [8], [1, 6, 7, 12, 14, 18], [10]]",20,0,0.248786,0," [[5, 16, 17], [8, 11, 15], [4, 12, 13], [1], [2], [14], [6, 7, 9], [10], [18], [0, 3, 19]]",20,0,0.215817,0," [[5, 16, 17], [8, 11, 15], [4, 12, 13], [1], [2], [14], [6, 7, 9], [10], [18], [0, 3, 19]]"
eilon20_5 , Matching ,20,10,0.2,0.3,20,3.935398,0," [[2, 15], [3, 18], [19], [4, 16], [5, 7, 11, 13, 14], [0, 17], [8, 9, 10], [1], [6], [12]]",20,0,0.252956,0," [[3, 12, 15], [2, 8, 9], [4, 10, 16, 17], [19], [18], [0], [5], [14], [1, 6], [7, 11, 13]]",20,0,0.270443,0," [[3, 12, 15], [2, 8, 9], [4, 10, 16, 17], [19], [18], [0], [5], [14], [1, 6], [7, 11, 13]]"
eilon20_1 , Matching ,20,2,0.2,0.5,12,0.501254,0," [[2, 3, 6, 8, 10, 12, 13, 16, 17], [1, 7, 18]]",12,0,0.108066,0," [[1, 2, 11, 17, 18], [3, 6, 8, 10, 12, 13, 16]]",12,0,0.117233,0," [[1, 2, 11, 17, 18], [3, 6, 8, 10, 12, 13, 16]]"
