Instance,GraphType, n , p , R , r ,obj_NL,Time_NL,gap_NL,C_NL,obj_IP1,numcuts_IP1,TotalT_IP1,GAP_IP1,C_IP1,obj_IP2 ,numcuts_IP2 ,TotalT_IP2,GAP_IP2,C_IP2
eilon40_1 , Cycle ,40,10,0.2,0.3,40,77.432226,0," [[13, 14, 16, 25], [4, 9, 20, 30, 33], [1, 8, 17, 27, 34], [3, 32, 35], [5, 24, 38], [19, 28], [2, 7, 18], [11, 21, 22, 29, 36], [6, 15, 31], [0, 10, 12, 23, 26, 37, 39]]",40,39,5.452842,0," [[2, 38], [5, 18, 21], [11, 22, 24, 29, 36], [25, 31, 39], [0, 10, 12, 23, 26], [6, 13, 15], [14, 16, 30, 37], [4, 9, 17, 20, 33], [1, 8, 27, 32, 34], [3, 7, 19, 28, 35]]",40,39,5.518925,0," [[2, 38], [5, 18, 21], [11, 22, 24, 29, 36], [25, 31, 39], [0, 10, 12, 23, 26], [6, 13, 15], [14, 16, 30, 37], [4, 9, 17, 20, 33], [1, 8, 27, 32, 34], [3, 7, 19, 28, 35]]"
eilon40_2 , Cycle ,40,10,0.2,0.3,40,93.885118,0," [[0, 2, 14, 28, 33], [39], [12, 29, 37, 38], [1, 11, 20], [4, 16, 24, 36], [6, 13, 17, 18, 23, 27, 30, 32, 34, 35], [21, 31], [3, 15, 25, 26], [8, 10, 19, 22], [5, 7, 9]]",40,893,68.553044,0," [[4, 8, 10, 32], [15, 25, 26, 31], [3, 22], [16, 20, 24, 36], [6, 13, 17, 18, 21, 23, 27, 30, 34, 35], [29, 38, 39], [1, 11, 12, 37], [0, 2, 14], [5, 9, 28, 33], [7, 19]]",40,893,68.540503,0," [[4, 8, 10, 32], [15, 25, 26, 31], [3, 22], [16, 20, 24, 36], [6, 13, 17, 18, 21, 23, 27, 30, 34, 35], [29, 38, 39], [1, 11, 12, 37], [0, 2, 14], [5, 9, 28, 33], [7, 19]]"
eilon40_3 , Cycle ,40,10,0.2,0.3,40,94.04852,0," [[13, 23, 28, 29, 36], [9, 12, 18, 35], [5, 6, 11, 33], [2, 4, 25, 39], [19, 37], [14, 32], [0, 1, 3, 10, 15, 38], [16, 20, 22, 27, 30, 31, 34], [7, 8], [17, 21, 24, 26]]",40,153,11.35529,0," [[2, 4, 19, 25, 32, 37, 39], [1], [0, 3, 6, 14, 38], [27, 31, 34], [7, 8, 16, 20, 22, 30], [21, 24], [13, 23, 26, 28, 29, 36], [12, 35], [9, 11, 17, 33], [5, 10, 15, 18]]",40,153,11.565641,0," [[2, 4, 19, 25, 32, 37, 39], [1], [0, 3, 6, 14, 38], [27, 31, 34], [7, 8, 16, 20, 22, 30], [21, 24], [13, 23, 26, 28, 29, 36], [12, 35], [9, 11, 17, 33], [5, 10, 15, 18]]"
eilon40_4 , Cycle ,40,10,0.2,0.3,40,6.353417,0," [[5, 14, 18, 27, 28, 29], [7, 10, 12, 22, 31], [0, 2, 19], [3, 8, 23, 26, 35], [9, 17], [11, 15, 25, 39], [13, 21, 30, 33, 38], [1, 37], [16], [4, 6, 20, 24, 32, 34, 36]]",39,33574,3601.961499,0.025641," [[25, 30, 37], [33], [4, 5, 6, 18, 20, 24, 32, 34, 36], [27, 29], [2, 9, 23, 26, 28], [7, 10, 14, 22, 31, 35], [0, 3, 19, 39], [8, 11, 17], [1, 15, 16], [13, 21, 38]]",39,33827,3607.954664,0.025641," [[25, 30, 37], [33], [4, 5, 6, 18, 20, 24, 32, 34, 36], [27, 29], [2, 9, 23, 26, 28], [7, 10, 14, 22, 31, 35], [0, 3, 19, 39], [8, 11, 17], [1, 15, 16], [13, 21, 38]]"
eilon40_5 , Cycle ,40,10,0.2,0.3,40,24.906502,0," [[22, 23, 27, 33], [17, 25, 26, 32], [2, 5, 31], [4, 6, 21, 29, 35], [7], [16, 18, 28, 30], [3, 11, 20], [10, 12, 14, 19, 37, 38], [0, 8, 13, 34, 36], [1, 9, 15, 24, 39]]",40,17,2.511863,0," [[4, 6, 7, 21, 29, 31, 35], [2], [5, 23], [1, 9, 13, 15, 24, 39], [0, 8, 27, 34, 36], [12, 14, 37], [10, 11, 19, 20, 38], [26], [3, 17, 18, 25, 28, 30], [16, 22, 32, 33]]",40,17,2.563604,0," [[4, 6, 7, 21, 29, 31, 35], [2], [5, 23], [1, 9, 13, 15, 24, 39], [0, 8, 27, 34, 36], [12, 14, 37], [10, 11, 19, 20, 38], [26], [3, 17, 18, 25, 28, 30], [16, 22, 32, 33]]"
eilon40_1 , Cycle ,40,2,0.2,0.5,17,8.637006,0," [[9, 10, 13, 15, 16, 25, 31, 37], [2, 5, 11, 18, 21, 22, 24, 29, 36]]",17,13,1.05366,0," [[0, 6, 10, 12, 23, 25, 37, 39], [2, 5, 18, 21, 22, 24, 29, 36, 38]]",17,13,1.186632,0," [[0, 6, 10, 12, 23, 25, 37, 39], [2, 5, 18, 21, 22, 24, 29, 36, 38]]"
eilon40_2 , Cycle ,40,2,0.2,0.5,20,10.225201,0," [[1, 4, 18, 20, 24, 29, 34, 36, 38, 39], [6, 13, 16, 17, 21, 23, 27, 30, 32, 35]]",20,0,0.807899,0," [[6, 13, 16, 17, 18, 21, 23, 27, 30, 32, 35], [1, 4, 10, 20, 24, 29, 34, 36, 39]]",20,0,0.774537,0," [[6, 13, 16, 17, 18, 21, 23, 27, 30, 32, 35], [1, 4, 10, 20, 24, 29, 34, 36, 39]]"
eilon40_3 , Cycle ,40,2,0.2,0.5,19,9.059698,0," [[0, 1, 3, 5, 6, 10, 14, 15, 38], [11, 16, 17, 20, 22, 27, 30, 31, 33, 34]]",19,5,0.970562,0," [[0, 1, 3, 5, 6, 10, 14, 15, 38], [11, 16, 17, 20, 22, 27, 30, 31, 33, 34]]",19,5,1.06222,0," [[0, 1, 3, 5, 6, 10, 14, 15, 38], [11, 16, 17, 20, 22, 27, 30, 31, 33, 34]]"
eilon40_4 , Cycle ,40,2,0.2,0.5,19,8.50065,0," [[4, 5, 6, 18, 20, 24, 27, 32, 34], [0, 3, 9, 15, 19, 26, 28, 29, 35, 39]]",19,0,0.889973,0," [[0, 3, 9, 15, 19, 26, 28, 29, 35, 39], [4, 5, 6, 18, 20, 24, 27, 32, 34]]",19,0,0.921211,0," [[0, 3, 9, 15, 19, 26, 28, 29, 35, 39], [4, 5, 6, 18, 20, 24, 27, 32, 34]]"
eilon40_5 , Cycle ,40,2,0.2,0.5,18,10.866491,0," [[0, 8, 13, 15, 27, 34, 36, 38], [2, 6, 7, 16, 22, 23, 31, 32, 33, 35]]",18,3,0.924487,0," [[2, 6, 7, 16, 22, 23, 31, 32, 33, 35], [0, 8, 13, 15, 27, 34, 36, 38]]",18,3,0.997113,0," [[2, 6, 7, 16, 22, 23, 31, 32, 33, 35], [0, 8, 13, 15, 27, 34, 36, 38]]"
eilon40_1 , Cycle ,40,6,0.2,0.5,40,112.577479,0," [[4, 13, 14, 16, 20, 30], [0, 10, 12, 23, 26, 37], [6, 15, 25, 29, 31, 39], [2, 5, 11, 18, 21, 22, 24, 36, 38], [3, 7, 19, 28, 35], [1, 8, 9, 17, 27, 32, 33, 34]]",40,0,0.884741,0," [[6, 15, 25, 29, 31, 38], [2, 5, 11, 18, 21, 22, 24, 36], [3, 7, 19, 28, 35], [1, 8, 9, 17, 27, 32, 33, 34], [4, 13, 14, 16, 20, 30], [0, 10, 12, 23, 26, 37, 39]]",40,0,0.934438,0," [[6, 15, 25, 29, 31, 38], [2, 5, 11, 18, 21, 22, 24, 36], [3, 7, 19, 28, 35], [1, 8, 9, 17, 27, 32, 33, 34], [4, 13, 14, 16, 20, 30], [0, 10, 12, 23, 26, 37, 39]]"
eilon40_2 , Cycle ,40,6,0.2,0.5,40,32.832717,0," [[2, 5, 7, 19, 22], [0, 9, 14, 28, 33], [1, 11, 12, 20, 29, 37, 38], [4, 8, 10, 16, 18, 24, 34, 36, 39], [6, 13, 17, 21, 23, 27, 30, 32, 35], [3, 15, 25, 26, 31]]",40,1,1.190825,0," [[6, 13, 17, 21, 23, 27, 30, 32, 34, 35], [3, 15, 25, 26, 31], [2, 5, 7, 19, 22], [0, 9, 14, 28, 33], [1, 11, 12, 20, 29, 37, 38], [4, 8, 10, 16, 18, 24, 36, 39]]",40,1,1.208753,0," [[6, 13, 17, 21, 23, 27, 30, 32, 34, 35], [3, 15, 25, 26, 31], [2, 5, 7, 19, 22], [0, 9, 14, 28, 33], [1, 11, 12, 20, 29, 37, 38], [4, 8, 10, 16, 18, 24, 36, 39]]"
eilon40_3 , Cycle ,40,6,0.2,0.5,40,98.608689,0," [[0, 1, 3, 6, 10, 11, 14, 15, 38], [7, 8, 16, 20, 30, 31, 34], [13, 21, 24, 28], [5, 9, 12, 17, 18, 22, 27, 33], [23, 26, 29, 35, 36], [2, 4, 19, 25, 32, 37, 39]]",40,2,1.115688,0," [[2, 4, 19, 25, 32, 37, 39], [12, 23, 29, 35, 36], [13, 21, 24, 26, 28], [7, 8, 16, 17, 20, 22, 30, 31, 34], [0, 1, 3, 6, 10, 11, 14, 15, 38], [5, 9, 18, 27, 33]]",40,2,1.109939,0," [[2, 4, 19, 25, 32, 37, 39], [12, 23, 29, 35, 36], [13, 21, 24, 26, 28], [7, 8, 16, 17, 20, 22, 30, 31, 34], [0, 1, 3, 6, 10, 11, 14, 15, 38], [5, 9, 18, 27, 33]]"
eilon40_4 , Cycle ,40,6,0.2,0.5,40,63.313902,0," [[2, 7, 10, 12, 22, 31], [0, 14, 19, 27, 28, 29, 35], [4, 5, 6, 18, 20, 24, 32, 34, 36], [13, 21, 30, 33, 38], [1, 11, 15, 16, 25, 37, 39], [3, 8, 9, 17, 23, 26]]",40,4,1.784242,0," [[0, 2, 14, 19, 27, 28, 29, 35], [7, 10, 12, 22, 31], [3, 8, 9, 17, 23, 26], [1, 11, 15, 16, 25, 37, 39], [13, 21, 30, 33, 38], [4, 5, 6, 18, 20, 24, 32, 34, 36]]",40,4,1.799209,0," [[0, 2, 14, 19, 27, 28, 29, 35], [7, 10, 12, 22, 31], [3, 8, 9, 17, 23, 26], [1, 11, 15, 16, 25, 37, 39], [13, 21, 30, 33, 38], [4, 5, 6, 18, 20, 24, 32, 34, 36]]"
