Instance,GraphType, n , p , R , r ,obj_NL,Time_NL,gap_NL,C_NL,obj_IP1,numcuts_IP1,TotalT_IP1,GAP_IP1,C_IP1,obj_IP2 ,numcuts_IP2 ,TotalT_IP2,GAP_IP2,C_IP2
eilon40_2 , Line ,40,10,0.3,0.3,40,19.698165,0," [[5, 9, 19, 22, 33], [34], [8, 25, 31], [3, 7], [10, 15, 26], [6, 21, 32], [4, 13, 16, 17, 27, 35], [18, 23, 24, 30, 39], [0, 1, 11, 12, 20, 29, 36, 37, 38], [2, 14, 28]]",40,1,2.447143,0," [[3, 8, 10, 15, 19, 22, 25, 26, 31], [2, 4, 14, 16, 18, 20, 24, 34, 39], [1], [6, 13, 17, 21, 23, 27, 30, 35], [29, 37, 38], [11], [12], [5, 36], [32], [0, 7, 9, 28, 33]]",40,1,2.580945,0," [[3, 8, 10, 15, 19, 22, 25, 26, 31], [2, 4, 14, 16, 18, 20, 24, 34, 39], [1], [6, 13, 17, 21, 23, 27, 30, 35], [29, 37, 38], [11], [12], [5, 36], [32], [0, 7, 9, 28, 33]]"
eilon40_3 , Line ,40,10,0.3,0.3,40,3.19571,0," [[8, 9, 11, 20, 21, 22, 27, 30, 31, 33], [0, 1, 6, 10, 15], [3, 5, 14, 32, 38, 39], [2, 4, 19, 25, 35], [12, 17], [37], [18, 26], [23, 29, 36], [13, 28], [7, 16, 24, 34]]",40,13,3.291093,0," [[12, 13, 18, 21, 22, 23, 24, 29, 36], [5, 27, 33], [0, 1, 3, 6, 10, 38], [14, 15, 34], [7, 16, 31], [11, 30], [28], [8], [17, 20, 26, 32, 35], [2, 4, 9, 19, 25, 37, 39]]",40,13,3.461833,0," [[12, 13, 18, 21, 22, 23, 24, 29, 36], [5, 27, 33], [0, 1, 3, 6, 10, 38], [14, 15, 34], [7, 16, 31], [11, 30], [28], [8], [17, 20, 26, 32, 35], [2, 4, 9, 19, 25, 37, 39]]"
eilon40_4 , Line ,40,10,0.3,0.3,40,17.303663,0," [[27, 32, 33], [9, 17], [0, 1, 16, 24, 26, 29], [3, 8, 23, 35, 39], [5, 7, 10, 12, 22], [2, 14, 31], [6, 18, 19, 34, 36], [4, 20, 28], [13, 15, 21], [11, 25, 30, 37, 38]]",40,57,5.418395,0," [[0, 8, 11, 15, 17, 23, 26, 37], [1, 2, 3, 16, 18, 19, 20, 24, 27, 28, 29, 35], [6, 31, 36], [7, 10, 12, 22], [4, 32], [5, 14], [34], [9], [39], [13, 21, 25, 30, 33, 38]]",40,57,5.582548,0," [[0, 8, 11, 15, 17, 23, 26, 37], [1, 2, 3, 16, 18, 19, 20, 24, 27, 28, 29, 35], [6, 31, 36], [7, 10, 12, 22], [4, 32], [5, 14], [34], [9], [39], [13, 21, 25, 30, 33, 38]]"
eilon40_5 , Line ,40,10,0.3,0.3,40,22.065632,0," [[4, 21, 23, 29], [15, 34], [10], [17, 18, 26], [0, 11, 12, 14, 19, 36, 37], [3, 20, 38], [25, 28, 33], [6, 16, 30, 32], [1, 2, 5, 7, 22, 31, 35], [8, 9, 13, 24, 27, 39]]",40,2158,116.473196,0," [[12, 16, 17, 18, 20, 25, 28, 30, 32], [15, 22, 27, 34, 38], [2, 4, 6], [24], [5, 21, 29, 31, 35, 39], [3, 11], [13, 26, 36, 37], [1, 7, 9, 23], [8, 33], [0, 10, 14, 19]]",40,2158,117.049273,0," [[12, 16, 17, 18, 20, 25, 28, 30, 32], [15, 22, 27, 34, 38], [2, 4, 6], [24], [5, 21, 29, 31, 35, 39], [3, 11], [13, 26, 36, 37], [1, 7, 9, 23], [8, 33], [0, 10, 14, 19]]"
eilon40_1 , Line ,40,2,0.3,0.5,27,6.727932,0," [[1, 4, 8, 9, 13, 14, 16, 17, 20, 27, 30, 32, 33, 37], [0, 2, 5, 6, 10, 15, 18, 22, 25, 29, 31, 38, 39]]",27,0,1.773361,0," [[0, 2, 5, 6, 10, 15, 18, 22, 25, 29, 31, 38, 39], [1, 4, 8, 9, 13, 14, 16, 17, 20, 27, 30, 32, 33, 34]]",27,0,1.861107,0," [[0, 2, 5, 6, 10, 15, 18, 22, 25, 29, 31, 38, 39], [1, 4, 8, 9, 13, 14, 16, 17, 20, 27, 30, 32, 33, 34]]"
eilon40_2 , Line ,40,2,0.3,0.5,28,4.829184,0," [[0, 1, 2, 4, 10, 14, 16, 18, 20, 22, 24, 29, 34, 36, 38, 39], [3, 6, 8, 13, 17, 21, 23, 27, 30, 31, 32, 35]]",28,36,3.623465,0," [[0, 1, 2, 4, 10, 11, 14, 20, 24, 29, 36, 38, 39], [3, 6, 8, 13, 16, 17, 18, 21, 23, 27, 30, 31, 32, 34, 35]]",28,36,3.623038,0," [[0, 1, 2, 4, 10, 11, 14, 20, 24, 29, 36, 38, 39], [3, 6, 8, 13, 16, 17, 18, 21, 23, 27, 30, 31, 32, 34, 35]]"
eilon40_3 , Line ,40,2,0.3,0.5,28,5.921585,0," [[0, 1, 3, 5, 6, 9, 11, 14, 15, 16, 20, 22, 27, 30, 31, 33, 34], [12, 13, 17, 18, 21, 23, 24, 26, 29, 35, 36]]",28,23,3.108769,0," [[0, 1, 3, 5, 6, 11, 14, 15, 16, 20, 22, 27, 30, 31, 33, 34], [9, 12, 13, 17, 18, 21, 23, 24, 26, 29, 35, 36]]",28,23,3.163095,0," [[0, 1, 3, 5, 6, 11, 14, 15, 16, 20, 22, 27, 30, 31, 33, 34], [9, 12, 13, 17, 18, 21, 23, 24, 26, 29, 35, 36]]"
eilon40_4 , Line ,40,2,0.3,0.5,29,5.697684,0," [[1, 11, 13, 15, 16, 21, 25, 30, 37, 38, 39], [0, 2, 3, 5, 7, 9, 14, 18, 19, 22, 23, 24, 26, 27, 28, 29, 31, 35]]",29,0,2.609774,0," [[1, 13, 15, 16, 19, 20, 24, 30, 32, 33, 37, 38, 39], [0, 2, 3, 5, 7, 9, 14, 18, 22, 23, 26, 27, 28, 29, 31, 35]]",29,0,2.739131,0," [[1, 13, 15, 16, 19, 20, 24, 30, 32, 33, 37, 38, 39], [0, 2, 3, 5, 7, 9, 14, 18, 22, 23, 26, 27, 28, 29, 31, 35]]"
eilon40_5 , Line ,40,2,0.3,0.5,27,5.467547,0," [[2, 6, 7, 16, 17, 18, 22, 23, 25, 26, 30, 31, 32, 33, 35], [0, 1, 5, 8, 9, 13, 15, 24, 27, 34, 38, 39]]",27,1,2.303707,0," [[3, 10, 11, 12, 17, 19, 20, 26, 27, 34, 37, 38], [1, 2, 5, 6, 7, 16, 21, 22, 23, 29, 31, 32, 33, 35, 39]]",27,1,2.381477,0," [[3, 10, 11, 12, 17, 19, 20, 26, 27, 34, 37, 38], [1, 2, 5, 6, 7, 16, 21, 22, 23, 29, 31, 32, 33, 35, 39]]"
eilon40_1 , Line ,40,6,0.3,0.5,40,12.606653,0," [[18, 24, 27, 29, 38], [3, 7, 8, 17, 19, 28, 32, 34, 35], [2, 5, 11, 21, 22, 31, 36], [0, 6, 9, 10, 12, 13, 16, 23, 37, 39], [15, 26], [1, 4, 14, 20, 25, 30, 33]]",40,53,4.109255,0," [[1, 3, 8, 17, 19, 27, 28, 32, 34, 35], [0, 10, 15, 22, 29, 31, 39], [4, 9, 14, 16, 20, 25, 30, 33, 37], [6, 12, 26], [2, 5, 7, 11, 18, 21, 24, 36, 38], [13, 23]]",40,53,4.251056,0," [[1, 3, 8, 17, 19, 27, 28, 32, 34, 35], [0, 10, 15, 22, 29, 31, 39], [4, 9, 14, 16, 20, 25, 30, 33, 37], [6, 12, 26], [2, 5, 7, 11, 18, 21, 24, 36, 38], [13, 23]]"
eilon40_2 , Line ,40,6,0.3,0.5,40,11.786363,0," [[12, 18, 24, 38, 39], [0, 1, 4, 11, 20, 29, 34, 36, 37], [5, 9, 28, 33], [2, 10, 14, 19], [3, 7, 8, 15, 22, 25, 26], [6, 13, 16, 17, 21, 23, 27, 30, 31, 32, 35]]",40,15,3.012856,0," [[0, 1, 11, 12, 14, 20, 24, 29, 36, 37, 38], [3, 4, 10, 13, 16, 21, 23, 27, 34, 35], [7, 15, 19, 26], [6, 8, 17, 18, 39], [25, 30, 31, 32], [2, 5, 9, 22, 28, 33]]",40,15,3.051519,0," [[0, 1, 11, 12, 14, 20, 24, 29, 36, 37, 38], [3, 4, 10, 13, 16, 21, 23, 27, 34, 35], [7, 15, 19, 26], [6, 8, 17, 18, 39], [25, 30, 31, 32], [2, 5, 9, 22, 28, 33]]"
eilon40_3 , Line ,40,6,0.3,0.5,40,7.730269,0," [[2, 4, 9, 18, 19, 25, 32, 35, 37, 39], [12, 13, 17, 21, 23, 24, 28, 29, 36], [26], [0, 15, 27, 38], [1, 3, 6, 10, 11, 14, 20, 31, 33], [5, 7, 8, 16, 22, 30, 34]]",40,0,2.384842,0," [[0, 1, 3, 5, 6, 9, 10, 11, 14, 15, 18, 27, 33, 38], [16, 20, 21, 22, 24, 26, 30, 31, 34], [7, 8], [17, 32], [13, 23, 28, 29, 35, 36], [2, 4, 12, 19, 25, 37, 39]]",40,0,2.474044,0," [[0, 1, 3, 5, 6, 9, 10, 11, 14, 15, 18, 27, 33, 38], [16, 20, 21, 22, 24, 26, 30, 31, 34], [7, 8], [17, 32], [13, 23, 28, 29, 35, 36], [2, 4, 12, 19, 25, 37, 39]]"
eilon40_4 , Line ,40,6,0.3,0.5,40,4.516492,0," [[3, 7, 10, 12, 23, 31], [1, 11, 17, 25, 26, 37], [8, 15, 19], [13, 21, 30, 33, 38], [0, 2, 9, 14, 18, 22, 28, 29, 35, 39], [4, 5, 6, 16, 20, 24, 27, 32, 34, 36]]",40,0,2.529841,0," [[1, 11, 13, 15, 16, 21, 25, 30, 37, 38], [4, 5, 6, 14, 18, 19, 20, 24, 27, 29, 32, 34, 36], [33], [17], [8, 26, 39], [0, 2, 3, 7, 9, 10, 12, 22, 23, 28, 31, 35]]",40,0,2.650783,0," [[1, 11, 13, 15, 16, 21, 25, 30, 37, 38], [4, 5, 6, 14, 18, 19, 20, 24, 27, 29, 32, 34, 36], [33], [17], [8, 26, 39], [0, 2, 3, 7, 9, 10, 12, 22, 23, 28, 31, 35]]"
eilon40_5 , Line ,40,6,0.3,0.5,40,4.254257,0," [[3, 11, 12, 17, 19, 26, 30, 37, 38], [5, 22, 24], [4, 6, 7, 21, 29, 31, 35], [0, 1, 8, 9, 13, 15, 27, 34, 39], [2, 16, 18, 23, 25, 28, 32, 33], [10, 14, 20, 36]]",40,0,2.14501,0," [[3, 11, 16, 17, 18, 25, 28, 30, 33], [2, 6, 7, 22, 23, 26, 29, 31, 32, 35], [1, 4, 5, 21, 39], [9, 13, 15, 24, 36], [0, 10, 12, 14, 19, 20], [8, 27, 34, 37, 38]]",40,0,2.22068,0," [[3, 11, 16, 17, 18, 25, 28, 30, 33], [2, 6, 7, 22, 23, 26, 29, 31, 32, 35], [1, 4, 5, 21, 39], [9, 13, 15, 24, 36], [0, 10, 12, 14, 19, 20], [8, 27, 34, 37, 38]]"
eilon40_1 , Line ,40,10,0.3,0.5,40,19.596289,0," [[2, 7, 11, 18, 21, 22, 24, 36, 38], [14, 15, 25, 39], [1, 3, 19, 32, 33, 35], [5, 29], [9, 12, 16, 31], [0, 10], [28, 34], [4, 13, 27, 30, 37], [8, 17, 20], [6, 23, 26]]",40,0,2.00686,0," [[10, 12, 13, 14, 15, 16, 23, 25, 26, 31], [6, 8, 18, 27, 37, 38], [2, 11, 21, 29, 36], [3, 19, 34, 35], [33], [7, 32], [0, 22, 39], [17], [5, 24, 28], [1, 4, 9, 20, 30]]",40,0,2.083778,0," [[10, 12, 13, 14, 15, 16, 23, 25, 26, 31], [6, 8, 18, 27, 37, 38], [2, 11, 21, 29, 36], [3, 19, 34, 35], [33], [7, 32], [0, 22, 39], [17], [5, 24, 28], [1, 4, 9, 20, 30]]"
eilon40_2 , Line ,40,10,0.3,0.5,40,2.189486,0," [[8, 10, 13, 21, 36], [4, 6, 17, 23, 30, 31, 35], [12, 29, 37], [16, 32], [2, 5, 22, 28], [15, 25, 26], [1, 20, 24, 34], [0, 11, 14, 38, 39], [7, 9, 19, 33], [3, 18, 27]]",40,0,2.251408,0," [[2, 5, 9, 14, 19, 20, 22, 28, 33], [3, 4, 16, 21, 23, 24, 30, 34, 35, 36], [11, 12, 38], [18], [0, 29], [7, 15, 25, 26], [1, 8, 32], [37], [13, 17, 31], [6, 10, 27, 39]]",40,0,2.375494,0," [[2, 5, 9, 14, 19, 20, 22, 28, 33], [3, 4, 16, 21, 23, 24, 30, 34, 35, 36], [11, 12, 38], [18], [0, 29], [7, 15, 25, 26], [1, 8, 32], [37], [13, 17, 31], [6, 10, 27, 39]]"
eilon40_3 , Line ,40,10,0.3,0.5,40,6.197716,0," [[9, 11, 12, 14, 17, 20, 22, 27, 32, 33], [21, 24], [7, 8, 16, 30, 34], [39], [2, 4, 19, 25, 37], [13, 26, 31], [28], [5, 23, 29, 35, 36], [0, 1, 3, 6, 10, 15, 38], [18]]",40,9,2.915915,0," [[0, 1, 3, 5, 6, 10, 15, 18, 27], [4, 12, 19, 23, 25, 29, 35, 36, 37], [26, 28], [24], [38], [13, 21], [2, 14], [9, 32, 39], [8, 11, 16, 17, 30, 31], [7, 20, 22, 33, 34]]",40,9,3.131373,0," [[0, 1, 3, 5, 6, 10, 15, 18, 27], [4, 12, 19, 23, 25, 29, 35, 36, 37], [26, 28], [24], [38], [13, 21], [2, 14], [9, 32, 39], [8, 11, 16, 17, 30, 31], [7, 20, 22, 33, 34]]"
eilon40_4 , Line ,40,10,0.3,0.5,40,4.111663,0," [[0, 3, 19, 26, 28, 39], [2, 7, 9, 10, 22, 31, 35], [4, 6, 24, 33, 34, 36], [14, 18, 20, 27], [12], [8, 15], [11, 17, 23, 37], [13, 21, 30, 38], [25], [1, 5, 16, 29, 32]]",40,3,2.734009,0," [[1, 3, 11, 15, 17, 23, 25, 37], [4, 5, 6, 18, 20, 24, 27, 31, 34], [10], [12], [9], [29, 36], [14], [8, 39], [0, 2, 7, 19, 22, 26, 28, 35], [13, 16, 21, 30, 32, 33, 38]]",40,3,2.875993,0," [[1, 3, 11, 15, 17, 23, 25, 37], [4, 5, 6, 18, 20, 24, 27, 31, 34], [10], [12], [9], [29, 36], [14], [8, 39], [0, 2, 7, 19, 22, 26, 28, 35], [13, 16, 21, 30, 32, 33, 38]]"
eilon40_5 , Line ,40,10,0.3,0.5,40,6.294578,0," [[10, 12, 20, 27], [3, 28], [15], [0, 8, 11, 13, 34, 36, 38], [9, 24], [4, 6, 7, 21, 29, 31], [5, 17, 23, 32, 33, 35], [1, 2, 16, 22, 39], [18, 25, 26, 30], [14, 19, 37]]",40,0,2.362394,0," [[3, 11, 12, 16, 17, 18, 20, 25, 28, 30], [0, 1, 8, 9, 13, 15, 22, 27, 34, 36, 38], [24], [4, 23], [5], [10], [32], [14, 19, 37], [33, 39], [2, 6, 7, 21, 26, 29, 31, 35]]",40,0,2.328044,0," [[3, 11, 12, 16, 17, 18, 20, 25, 28, 30], [0, 1, 8, 9, 13, 15, 22, 27, 34, 36, 38], [24], [4, 23], [5], [10], [32], [14, 19, 37], [33, 39], [2, 6, 7, 21, 26, 29, 31, 35]]"
eilon50 , Line ,50,2,0.1,0.3,11,6.840901,0," [[10, 13, 18, 20, 23], [11, 16, 17, 19, 21, 22]]",11,0,1.170388,0," [[12, 14, 15, 18, 24], [10, 11, 13, 17, 19, 20]]",11,0,1.219426,0," [[12, 14, 15, 18, 24], [10, 11, 13, 17, 19, 20]]"
eilon50 , Line ,50,6,0.1,0.3,27,3600.007213,0.481481," [[2, 7, 9, 12, 14, 15], [10, 13, 18, 20, 23], [11, 16, 17, 19, 21, 22], [33, 34, 36], [39, 47, 49], [37, 40, 42, 43]]",28,0,7.367186,0," [[2, 7, 9, 12, 14, 15], [10, 13, 18, 20, 23], [11, 16, 17, 19, 21, 22], [25, 27, 28, 29], [33, 34, 36], [44, 46, 47, 49]]",28,0,7.362491,0," [[2, 7, 9, 12, 14, 15], [10, 13, 18, 20, 23], [11, 16, 17, 19, 21, 22], [25, 27, 28, 29], [33, 34, 36], [44, 46, 47, 49]]"
eilon50 , Line ,50,10,0.1,0.3,38,3600.010576,0.315789," [[12, 14, 15, 24], [2, 4, 7, 9], [10, 13, 18, 20, 23], [1, 5, 8], [11, 16, 17, 19, 21, 22], [33, 34, 36], [44, 46, 47, 49], [30, 35], [40, 42, 43, 48], [31, 32, 37]]",40,463,412.985021,0," [[40, 42, 43, 48], [30, 32], [34, 35, 36, 39], [44, 46, 47, 49], [28, 29, 33], [16, 21, 22, 25], [1, 5, 8, 11], [13, 17, 19, 20, 23, 26], [12, 14, 15, 18, 24], [2, 4, 7, 9]]",40,463,412.013507,0," [[40, 42, 43, 48], [30, 32], [34, 35, 36, 39], [44, 46, 47, 49], [28, 29, 33], [16, 21, 22, 25], [1, 5, 8, 11], [13, 17, 19, 20, 23, 26], [12, 14, 15, 18, 24], [2, 4, 7, 9]]"
eilon50 , Line ,50,2,0.1,0.5,12,8.052212,0," [[2, 7, 9, 12, 14, 15], [13, 17, 19, 20, 23, 26]]",12,0,0.630012,0," [[13, 17, 19, 20, 23, 26], [2, 7, 9, 12, 14, 15]]",12,0,0.650854,0," [[13, 17, 19, 20, 23, 26], [2, 7, 9, 12, 14, 15]]"
eilon50 , Line ,50,6,0.1,0.5,28,3600.008305,0.678571," [[16, 21, 22, 25], [1, 5, 8, 11], [2, 7, 9, 12, 14, 15], [13, 17, 19, 20, 23, 26], [34, 35, 36, 39], [40, 42, 43, 48]]",29,1,3.290549,0," [[2, 7, 9, 12, 14, 15], [10, 13, 18, 20, 23], [34, 35, 36, 39], [25, 27, 28, 29], [3, 5, 6, 8], [11, 16, 17, 19, 21, 22]]",29,1,3.333109,0," [[2, 7, 9, 12, 14, 15], [10, 13, 18, 20, 23], [34, 35, 36, 39], [25, 27, 28, 29], [3, 5, 6, 8], [11, 16, 17, 19, 21, 22]]"
eilon50 , Line ,50,10,0.1,0.5,41,3600.015219,0.219512," [[38, 41, 45], [44, 46, 47, 49], [25, 27, 28, 29], [11, 16, 17, 19, 21, 22], [34, 35, 36, 39], [10, 13, 20, 23], [2, 4, 7, 9], [12, 14, 15, 18, 24], [40, 42, 43, 48], [31, 32, 37]]",43,0,16.3195,0," [[2, 7, 9, 12, 14, 15], [11, 16, 17, 19, 21, 22], [3, 5, 6, 8], [10, 13, 18, 20, 23], [31, 32, 37], [40, 42, 43, 48], [44, 46, 47, 49], [34, 35, 36, 39], [25, 27, 28, 29], [38, 41, 45]]",43,0,16.433912,0," [[2, 7, 9, 12, 14, 15], [11, 16, 17, 19, 21, 22], [3, 5, 6, 8], [10, 13, 18, 20, 23], [31, 32, 37], [40, 42, 43, 48], [44, 46, 47, 49], [34, 35, 36, 39], [25, 27, 28, 29], [38, 41, 45]]"
eilon50 , Line ,50,2,0.2,0.3,20,10.028661,0," [[1, 5, 8, 10, 11, 13, 16, 17, 19, 20, 21, 22], [2, 4, 12, 14, 15, 18, 23, 24]]",20,186,6.164733,0," [[10, 11, 13, 16, 17, 19, 20, 21, 22, 23, 26], [2, 4, 7, 9, 12, 14, 15, 18, 24]]",20,186,6.343993,0," [[10, 11, 13, 16, 17, 19, 20, 21, 22, 23, 26], [2, 4, 7, 9, 12, 14, 15, 18, 24]]"
eilon50 , Line ,50,6,0.2,0.3,45,780.447166,0," [[32, 37, 40, 42, 43, 48], [33, 34, 35, 36, 39, 44, 46, 47, 49], [27, 28, 38, 41, 45], [16, 17, 22, 25, 26, 29], [1, 5, 8, 10, 11, 13, 19, 20, 21], [2, 4, 7, 9, 12, 14, 15, 18, 23, 24]]",45,27243,3606.831018,0.022222," [[32, 35, 37, 39, 40, 42, 43, 48], [33, 34, 36, 44, 46, 47, 49], [27, 28, 29, 38, 41, 45], [16, 17, 22, 25, 26], [1, 5, 8, 11, 19, 20, 21], [2, 4, 7, 9, 10, 12, 13, 14, 15, 18, 23, 24]]",45,28042,3604.778598,0.022222," [[32, 35, 37, 39, 40, 42, 43, 48], [33, 34, 36, 44, 46, 47, 49], [27, 28, 29, 38, 41, 45], [16, 17, 22, 25, 26], [1, 5, 8, 11, 19, 20, 21], [2, 4, 7, 9, 10, 12, 13, 14, 15, 18, 23, 24]]"
eilon50 , Line ,50,10,0.2,0.3,50,134.207109,0," [[37, 43, 49], [35, 40, 42, 48], [33, 36, 39, 46, 47], [28, 38, 41, 44, 45], [16, 21, 22, 25, 27, 29], [0, 3, 6], [1, 5, 8, 10, 11, 19, 20], [2, 4, 7, 9, 12, 13, 14], [15, 18, 24, 31, 32], [17, 23, 26, 30, 34]]",50,1,2.851425,0," [[0, 3, 6], [25, 27, 28, 38], [29, 33, 34, 36, 41, 45, 46], [30, 35, 39, 44, 47, 49], [31, 32, 37, 40, 42, 43, 48], [14], [2, 9, 10, 15, 18, 24], [4, 7, 12, 13, 23], [11, 16, 17, 19, 22, 26], [1, 5, 8, 20, 21]]",50,1,3.040087,0," [[0, 3, 6], [25, 27, 28, 38], [29, 33, 34, 36, 41, 45, 46], [30, 35, 39, 44, 47, 49], [31, 32, 37, 40, 42, 43, 48], [14], [2, 9, 10, 15, 18, 24], [4, 7, 12, 13, 23], [11, 16, 17, 19, 22, 26], [1, 5, 8, 20, 21]]"
eilon50 , Line ,50,2,0.2,0.5,23,12.617626,0," [[2, 4, 7, 9, 10, 12, 13, 14, 15, 18, 23, 24], [17, 19, 21, 22, 25, 26, 28, 29, 33, 34, 36]]",23,0,1.579518,0," [[2, 4, 7, 9, 10, 12, 13, 14, 15, 18, 23, 24], [17, 19, 21, 22, 25, 26, 28, 29, 33, 34, 36]]",23,0,1.6591,0," [[2, 4, 7, 9, 10, 12, 13, 14, 15, 18, 23, 24], [17, 19, 21, 22, 25, 26, 28, 29, 33, 34, 36]]"
eilon50 , Line ,50,6,0.2,0.5,49,210.891576,0," [[2, 4, 7, 9, 10, 12, 14, 15, 24], [31, 32, 37, 40, 42, 43, 48], [34, 35, 36, 39, 44, 46, 47, 49], [27, 28, 29, 33, 38, 41, 45], [13, 17, 18, 19, 20, 23, 26, 30], [1, 3, 5, 6, 8, 11, 16, 21, 22, 25]]",49,0,13.705249,0," [[0, 1, 3, 5, 6, 8, 16, 22], [11, 17, 19, 20, 21, 25, 26], [27, 28, 29, 33, 38, 41, 45], [34, 35, 36, 39, 44, 46, 47, 49], [30, 31, 32, 37, 40, 42, 43], [2, 4, 7, 9, 10, 12, 13, 14, 15, 18, 23, 24]]",49,0,13.672348,0," [[0, 1, 3, 5, 6, 8, 16, 22], [11, 17, 19, 20, 21, 25, 26], [27, 28, 29, 33, 38, 41, 45], [34, 35, 36, 39, 44, 46, 47, 49], [30, 31, 32, 37, 40, 42, 43], [2, 4, 7, 9, 10, 12, 13, 14, 15, 18, 23, 24]]"
eilon50 , Line ,50,10,0.2,0.5,50,18.278384,0," [[30, 35, 37, 39, 47, 49], [31, 40, 42, 43, 48], [2, 4, 7], [12, 15, 24, 32], [9, 10, 13, 14, 18], [17, 19, 20, 23, 26], [1, 3, 8, 11], [33, 38, 41, 44, 45, 46], [0, 5, 6, 16], [21, 22, 25, 27, 28, 29, 34, 36]]",50,519,37.424046,0," [[31, 32, 37, 40, 42, 43, 48], [19, 20, 26, 30], [16, 17, 21, 22, 28], [2, 4, 7, 9, 12, 14, 15, 18, 23, 24], [1], [0, 3, 6, 25], [27, 29, 34], [35, 36, 39, 47, 49], [5, 8, 10, 11, 13], [33, 38, 41, 44, 45, 46]]",50,519,37.02149,0," [[31, 32, 37, 40, 42, 43, 48], [19, 20, 26, 30], [16, 17, 21, 22, 28], [2, 4, 7, 9, 12, 14, 15, 18, 23, 24], [1], [0, 3, 6, 25], [27, 29, 34], [35, 36, 39, 47, 49], [5, 8, 10, 11, 13], [33, 38, 41, 44, 45, 46]]"
eilon50 , Line ,50,2,0.3,0.3,30,14.341113,0," [[10, 11, 13, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 28, 29, 30, 33, 34, 35, 36], [31, 32, 37, 39, 40, 42, 43, 47, 48, 49]]",30,3868,146.482093,0," [[12, 14, 15, 23, 24, 26, 30, 31, 32, 37, 40, 43], [10, 11, 13, 16, 17, 18, 19, 20, 21, 22, 25, 28, 29, 33, 34, 35, 36, 39]]",30,3868,147.663924,0," [[12, 14, 15, 23, 24, 26, 30, 31, 32, 37, 40, 43], [10, 11, 13, 16, 17, 18, 19, 20, 21, 22, 25, 28, 29, 33, 34, 35, 36, 39]]"
eilon50 , Line ,50,6,0.3,0.3,50,3.843526,0," [[0, 1, 3, 5, 6, 8, 11, 16, 17, 19, 21, 22], [25, 27, 28, 29, 36, 38, 41, 45], [20, 33, 34, 35, 44, 46, 47, 49], [30, 31, 32, 37, 39, 42, 43, 48], [2, 4, 7, 9, 10, 12, 13, 14, 18, 23, 24, 26], [15, 40]]",50,19197,2084.991714,0," [[22, 25, 28, 33, 34, 36, 38, 41, 44, 45, 46], [0, 1, 3, 5, 6, 8, 11], [16, 21, 27, 29, 35, 39], [26, 30, 37, 42, 47, 49], [31, 32, 40, 43, 48], [2, 4, 7, 9, 10, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24]]",50,19197,2071.594405,0," [[22, 25, 28, 33, 34, 36, 38, 41, 44, 45, 46], [0, 1, 3, 5, 6, 8, 11], [16, 21, 27, 29, 35, 39], [26, 30, 37, 42, 47, 49], [31, 32, 40, 43, 48], [2, 4, 7, 9, 10, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24]]"
eilon50 , Line ,50,10,0.3,0.3,50,19.332471,0," [[0, 17, 20, 28], [1, 3, 5, 6, 8, 11, 16, 19, 27, 29], [10, 21, 23, 25, 30, 36], [2], [4, 7, 9, 12, 14, 15, 31], [26, 48], [13, 22, 33], [38, 41, 45, 47, 49], [32, 34, 35, 40, 44, 46], [18, 24, 37, 39, 42, 43]]",50,13,6.87263,0," [[30, 31, 32, 35, 37, 39, 40, 42, 43, 47, 48, 49], [10, 11, 13, 16, 17, 18, 20, 21, 22, 26, 28, 29, 33, 36], [7], [1, 2, 4, 9, 12, 14, 15], [6], [19, 23], [24], [34, 46], [38, 41, 44, 45], [0, 3, 5, 8, 25, 27]]",50,13,7.231231,0," [[30, 31, 32, 35, 37, 39, 40, 42, 43, 47, 48, 49], [10, 11, 13, 16, 17, 18, 20, 21, 22, 26, 28, 29, 33, 36], [7], [1, 2, 4, 9, 12, 14, 15], [6], [19, 23], [24], [34, 46], [38, 41, 44, 45], [0, 3, 5, 8, 25, 27]]"
eilon50 , Line ,50,2,0.3,0.5,34,12.664616,0," [[17, 19, 21, 22, 25, 26, 27, 28, 29, 30, 33, 34, 35, 36, 39, 41, 44, 46, 47], [2, 4, 7, 9, 10, 12, 13, 14, 15, 18, 20, 23, 24, 31, 32]]",34,41,6.897641,0," [[17, 19, 21, 22, 25, 27, 28, 29, 30, 33, 34, 35, 36, 39, 41, 44, 46, 47], [2, 4, 7, 9, 10, 12, 13, 14, 15, 18, 20, 23, 24, 26, 31, 32]]",34,41,7.105373,0," [[17, 19, 21, 22, 25, 27, 28, 29, 30, 33, 34, 35, 36, 39, 41, 44, 46, 47], [2, 4, 7, 9, 10, 12, 13, 14, 15, 18, 20, 23, 24, 26, 31, 32]]"
