Instance,GraphType, n , p , R , r ,obj_NL,Time_NL,gap_NL,C_NL,obj_IP1,numcuts_IP1,TotalT_IP1,GAP_IP1,C_IP1,obj_IP2 ,numcuts_IP2 ,TotalT_IP2,GAP_IP2,C_IP2
eilon10_4 , Star ,10,2,0.3,0.3,9,0.068093,0," [[0, 2, 3, 4, 6], [1, 5, 8, 9]]",9,2,0.023482,0," [[0, 1, 4, 5, 8, 9], [2, 3, 6]]",9,2,0.077033,0," [[0, 1, 4, 5, 8, 9], [2, 3, 6]]"
eilon10_4 , Star ,10,2,0.3,0.5,9,0.148951,0," [[0, 2, 3, 4, 6], [1, 5, 8, 9]]",9,0,0.01077,0," [[3, 6, 7], [0, 1, 4, 5, 8, 9]]",9,0,0.034577,0," [[3, 6, 7], [0, 1, 4, 5, 8, 9]]"
eilon10_5 , Star ,10,2,0.1,0.3,4,0.104016,0," [[1, 2], [3, 6]]",4,0,0.01406,0," [[1, 2], [3, 6]]",4,0,0.043555,0," [[1, 2], [3, 6]]"
eilon10_5 , Star ,10,2,0.1,0.5,4,0.093644,0," [[1, 2], [3, 6]]",4,0,0.0078,0," [[3, 4], [1, 2]]",4,0,0.023572,0," [[3, 4], [1, 2]]"
eilon10_5 , Star ,10,2,0.2,0.3,5,0.089467,0," [[7, 9], [1, 2, 6]]",5,0,0.008451,0," [[3, 4, 6], [1, 2]]",5,0,0.023032,0," [[3, 4, 6], [1, 2]]"
eilon10_5 , Star ,10,2,0.2,0.5,5,0.086854,0," [[1, 8], [3, 4, 6]]",5,0,0.006781,0," [[1, 2, 6], [0, 3]]",5,0,0.019385,0," [[1, 2, 6], [0, 3]]"
eilon10_5 , Star ,10,2,0.3,0.3,8,0.065559,0," [[0, 5, 6, 7, 9], [2, 3, 4]]",8,7,0.038493,0," [[0, 5, 6, 7], [1, 2, 3, 9]]",8,4,0.072082,0," [[0, 5, 6, 7], [1, 2, 3, 9]]"
eilon10_5 , Star ,10,2,0.3,0.5,9,0.129241,0," [[0, 5, 6, 7, 9], [1, 2, 3, 4]]",9,0,0.008756,0," [[0, 5, 6, 7, 9], [1, 2, 3, 4]]",9,0,0.027621,0," [[0, 5, 6, 7, 9], [1, 2, 3, 4]]"
eilon10_1 , Star ,10,6,0.1,0.3,0,0.746552,1, [],0,0,0.087389,1, [],0,0,0.104504,1, []
eilon10_1 , Star ,10,6,0.1,0.5,0,2.375393,1, [],0,0,0.113254,1, [],0,0,0.130966,1, []
eilon10_1 , Star ,10,6,0.2,0.3,0,1.097501,1, [],0,0,0.089397,1, [],0,0,0.097925,1, []
eilon10_1 , Star ,10,6,0.2,0.5,10,0.32215,0," [[1], [0, 7], [5], [4, 6, 8, 9], [3], [2]]",10,0,0.040539,0," [[1], [3], [0], [2, 5], [7], [4, 6, 8, 9]]",10,0,0.051786,0," [[1], [3], [0], [2, 5], [7], [4, 6, 8, 9]]"
eilon10_1 , Star ,10,6,0.3,0.3,10,0.339693,0," [[1], [3], [4, 8], [6, 9], [2, 5], [0, 7]]",10,0,0.041424,0," [[1], [2, 5], [3], [7], [0], [4, 6, 8, 9]]",10,0,0.046458,0," [[1], [2, 5], [3], [7], [0], [4, 6, 8, 9]]"
eilon10_1 , Star ,10,6,0.3,0.5,10,0.17642,0," [[4, 8, 9], [0, 7], [5], [1, 2], [3], [6]]",10,0,0.038502,0," [[7], [2], [1, 3], [0], [4, 6, 8, 9], [5]]",10,0,0.029813,0," [[7], [2], [1, 3], [0], [4, 6, 8, 9], [5]]"
eilon10_2 , Star ,10,6,0.1,0.3,7,6.672564,0," [[5], [8], [7], [3], [9], [1, 6]]",7,841,11.866037,0," [[5], [9], [1], [6, 8], [7], [3]]",7,841,11.596895,0," [[5], [9], [1], [6, 8], [7], [3]]"
eilon10_2 , Star ,10,6,0.1,0.5,9,1.624313,0," [[2], [5], [8, 9], [3, 7], [1, 6], [0]]",9,0,0.050163,0," [[3, 5, 7], [2], [4], [1], [6, 8], [9]]",9,0,0.059648,0," [[3, 5, 7], [2], [4], [1], [6, 8], [9]]"
eilon10_2 , Star ,10,6,0.2,0.3,9,1.047137,0," [[2], [0], [7], [5], [1, 6, 8, 9], [3]]",9,0,0.048275,0," [[5, 9], [3], [4], [7], [2], [1, 6, 8]]",9,0,0.050149,0," [[5, 9], [3], [4], [7], [2], [1, 6, 8]]"
eilon10_2 , Star ,10,6,0.2,0.5,10,0.23542,0," [[3, 5], [6, 8], [0], [2], [1, 9], [4, 7]]",10,0,0.028839,0," [[1, 2], [4, 7], [5], [3], [6, 8, 9], [0]]",10,0,0.032757,0," [[1, 2], [4, 7], [5], [3], [6, 8, 9], [0]]"
eilon10_2 , Star ,10,6,0.3,0.3,10,0.066367,0," [[7], [0, 4], [2, 6, 8], [1, 9], [3], [5]]",10,0,0.036395,0," [[2], [4, 5, 7], [3], [1], [0], [6, 8, 9]]",10,0,0.035392,0," [[2], [4, 5, 7], [3], [1], [0], [6, 8, 9]]"
eilon10_2 , Star ,10,6,0.3,0.5,10,0.069394,0," [[0], [4], [6, 9], [2, 8], [1, 5, 7], [3]]",10,0,0.032699,0," [[2, 8], [3, 4, 5, 7], [0], [9], [1], [6]]",10,0,0.035849,0," [[2, 8], [3, 4, 5, 7], [0], [9], [1], [6]]"
eilon10_3 , Star ,10,6,0.1,0.3,8,2.580579,0," [[4], [9], [1], [3], [0, 7], [2, 6]]",8,1,0.077829,0," [[4], [0, 7], [2], [1], [3], [6, 9]]",8,1,0.079123,0," [[4], [0, 7], [2], [1], [3], [6, 9]]"
eilon10_3 , Star ,10,6,0.1,0.5,10,1.066628,0," [[1, 3], [0, 7], [8], [2, 6], [4, 9], [5]]",10,0,0.045929,0," [[1, 3], [4, 9], [2, 6], [8], [0, 7], [5]]",10,0,0.045144,0," [[1, 3], [4, 9], [2, 6], [8], [0, 7], [5]]"
eilon10_3 , Star ,10,6,0.2,0.3,10,0.206054,0," [[3], [0, 7], [4, 6], [1, 8], [2, 9], [5]]",10,0,0.041487,0," [[1, 3], [4, 7], [5], [0], [8], [2, 6, 9]]",10,0,0.041257,0," [[1, 3], [4, 7], [5], [0], [8], [2, 6, 9]]"
eilon10_3 , Star ,10,6,0.2,0.5,10,0.309577,0," [[0, 7], [5], [2, 6], [1, 3, 8], [4], [9]]",10,0,0.03003,0," [[0, 7], [2, 6, 9], [4], [1, 8], [3], [5]]",10,0,0.029979,0," [[0, 7], [2, 6, 9], [4], [1, 8], [3], [5]]"
eilon10_3 , Star ,10,6,0.3,0.3,10,0.202432,0," [[0], [7], [3], [4], [1, 2, 6, 9], [5, 8]]",10,0,0.039053,0," [[1, 6, 8], [0, 4, 7], [2], [9], [3], [5]]",10,0,0.036403,0," [[1, 6, 8], [0, 4, 7], [2], [9], [3], [5]]"
eilon10_3 , Star ,10,6,0.3,0.5,10,0.075327,0," [[0], [1, 2, 8], [4, 6], [9], [5, 7], [3]]",10,0,0.040115,0," [[0, 5, 7], [1, 2, 6], [4], [8], [9], [3]]",10,0,0.041575,0," [[0, 5, 7], [1, 2, 6], [4], [8], [9], [3]]"
eilon10_4 , Star ,10,6,0.1,0.3,7,2.910213,0," [[0], [1], [9], [4, 8], [6], [5]]",7,1,0.083661,0," [[0], [9], [4], [6], [8], [1, 5]]",7,1,0.075527,0," [[0], [9], [4], [6], [8], [1, 5]]"
eilon10_4 , Star ,10,6,0.1,0.5,10,0.744647,0," [[6], [9], [0, 4, 8], [2, 3], [7], [1, 5]]",10,0,0.044113,0," [[6], [8, 9], [0, 4], [7], [2, 3], [1, 5]]",10,0,0.045236,0," [[6], [8, 9], [0, 4], [7], [2, 3], [1, 5]]"
eilon10_4 , Star ,10,6,0.2,0.3,10,0.800989,0," [[6], [7], [1, 5], [4, 8], [0, 9], [2, 3]]",10,14,0.301206,0," [[6], [7], [0, 4], [2, 3], [1], [5, 8, 9]]",10,14,0.362279,0," [[6], [7], [0, 4], [2, 3], [1], [5, 8, 9]]"
eilon10_4 , Star ,10,6,0.2,0.5,10,0.276106,0," [[0, 9], [2, 3], [4, 8], [5], [1], [6, 7]]",10,0,0.02849,0," [[6, 7], [2, 3], [1], [9], [0, 4], [5, 8]]",10,0,0.027612,0," [[6, 7], [2, 3], [1], [9], [0, 4], [5, 8]]"
eilon10_4 , Star ,10,6,0.3,0.3,10,0.443523,0," [[7], [9], [6, 8], [2], [0, 1, 4, 5], [3]]",10,4,0.115183,0," [[6, 7], [2, 3, 4], [1], [9], [0, 5], [8]]",10,4,0.130778,0," [[6, 7], [2, 3, 4], [1], [9], [0, 5], [8]]"
eilon10_4 , Star ,10,6,0.3,0.5,10,0.245297,0," [[2], [0, 4, 5, 9], [6], [3], [1, 8], [7]]",10,0,0.037869,0," [[3, 6, 7], [1, 4, 5], [9], [0], [8], [2]]",10,0,0.041286,0," [[3, 6, 7], [1, 4, 5], [9], [0], [8], [2]]"
eilon10_5 , Star ,10,6,0.1,0.3,8,1.284459,0," [[6], [0], [3, 4], [2], [7, 9], [1]]",8,0,0.074369,0," [[6], [9], [1, 2], [7], [0], [3, 4]]",8,0,0.073664,0," [[6], [9], [1, 2], [7], [0], [3, 4]]"
eilon10_5 , Star ,10,6,0.1,0.5,9,1.352481,0," [[7, 9], [8], [3, 6], [0], [5], [1, 2]]",9,0,0.043584,0," [[6], [3, 4], [5], [7, 9], [8], [1, 2]]",9,0,0.047784,0," [[6], [3, 4], [5], [7, 9], [8], [1, 2]]"
eilon10_5 , Star ,10,6,0.2,0.3,9,2.618809,0," [[6], [1], [2, 4], [7, 9], [0, 3], [5]]",9,1680,32.138523,0," [[6], [0], [1, 8], [3, 4], [2], [7, 9]]",9,1680,32.204592,0," [[6], [0], [1, 8], [3, 4], [2], [7, 9]]"
eilon10_5 , Star ,10,6,0.2,0.5,10,0.512438,0," [[2], [7, 9], [1], [3, 4, 6], [0, 5], [8]]",10,0,0.033269,0," [[3, 4, 6], [7, 9], [1], [2], [8], [0, 5]]",10,0,0.034098,0," [[3, 4, 6], [7, 9], [1], [2], [8], [0, 5]]"
eilon10_5 , Star ,10,6,0.3,0.3,10,0.200785,0," [[7, 9], [6], [8], [0, 3, 5], [1], [2, 4]]",10,0,0.033283,0," [[1, 7], [0, 3, 5], [4], [9], [6], [2, 8]]",10,0,0.033132,0," [[1, 7], [0, 3, 5], [4], [9], [6], [2, 8]]"
eilon10_5 , Star ,10,6,0.3,0.5,10,0.267594,0," [[5], [0, 4], [2], [6, 7], [3], [1, 8, 9]]",10,0,0.034177,0," [[0, 5, 7], [2, 3, 4], [8], [1], [9], [6]]",10,0,0.034157,0," [[0, 5, 7], [2, 3, 4], [8], [1], [9], [6]]"
eilon20_1 , Star ,20,2,0.1,0.3,7,0.336732,0," [[3, 6, 8, 10, 12], [2, 17]]",7,0,0.056898,0," [[3, 6, 8, 10, 12], [2, 17]]",7,0,0.151553,0," [[3, 6, 8, 10, 12], [2, 17]]"
eilon20_1 , Star ,20,2,0.1,0.5,7,0.310656,0," [[3, 6, 8, 10, 12], [2, 17]]",7,0,0.034347,0," [[3, 6, 8, 10, 12], [11, 18]]",7,0,0.114196,0," [[3, 6, 8, 10, 12], [11, 18]]"
eilon20_1 , Star ,20,2,0.2,0.3,11,0.294892,0," [[2, 3, 6, 8, 10, 12, 13, 16], [11, 17, 18]]",11,8,0.09576,0," [[2, 3, 6, 8, 10, 12, 13, 16, 17], [11, 18]]",11,9,0.275401,0," [[11, 17, 18], [2, 3, 6, 8, 10, 12, 13, 16]]"
eilon20_1 , Star ,20,2,0.2,0.5,12,0.478062,0," [[3, 6, 8, 10, 12, 13, 16, 17], [1, 2, 11, 18]]",12,0,0.03494,0," [[1, 2, 11, 17, 18], [3, 6, 8, 10, 12, 13, 16]]",12,0,0.120444,0," [[1, 2, 11, 17, 18], [3, 6, 8, 10, 12, 13, 16]]"
eilon20_1 , Star ,20,2,0.3,0.3,13,0.41543,0," [[1, 7, 18], [2, 3, 6, 8, 10, 11, 12, 13, 16, 17]]",13,55,0.525465,0," [[1, 2, 8, 10, 12, 16, 18], [3, 6, 9, 11, 13, 17]]",13,81,1.983346,0," [[3, 6, 9, 11, 13, 16, 17], [1, 2, 8, 10, 12, 18]]"
eilon20_1 , Star ,20,2,0.3,0.5,16,0.215222,0," [[0, 1, 7, 11, 14, 18], [2, 3, 6, 8, 9, 10, 12, 13, 16, 17]]",16,4,0.109041,0," [[2, 3, 6, 8, 9, 10, 11, 12, 13, 16, 17], [0, 1, 7, 14, 18]]",16,4,0.308496,0," [[2, 3, 6, 8, 9, 10, 12, 13, 16, 17], [0, 1, 7, 11, 14, 18]]"
eilon20_2 , Star ,20,2,0.1,0.3,8,0.229179,0," [[2, 4, 10, 16], [9, 11, 13, 18]]",8,0,0.044919,0," [[2, 4, 10, 17], [9, 11, 13, 18]]",8,0,0.117983,0," [[2, 4, 10, 17], [9, 11, 13, 18]]"
eilon20_2 , Star ,20,2,0.1,0.5,8,0.34247,0," [[9, 11, 13, 18], [2, 4, 10, 16]]",8,0,0.026731,0," [[9, 11, 13, 18], [2, 4, 10, 17]]",8,0,0.08034,0," [[2, 4, 10, 17], [9, 11, 13, 18]]"
eilon20_2 , Star ,20,2,0.2,0.3,12,0.219371,0," [[7, 8, 14], [2, 4, 9, 10, 11, 13, 16, 17, 18]]",12,0,0.046716,0," [[7, 8, 14, 16], [2, 4, 9, 10, 11, 13, 17, 18]]",12,0,0.141846,0," [[7, 8, 14, 16], [2, 4, 9, 10, 11, 13, 17, 18]]"
eilon20_2 , Star ,20,2,0.2,0.5,14,0.22787,0," [[2, 4, 9, 10, 11, 13, 16, 17, 18], [0, 3, 7, 8, 14]]",14,0,0.039121,0," [[0, 3, 7, 8, 14], [2, 4, 9, 10, 11, 13, 16, 17, 18]]",14,0,0.121876,0," [[0, 3, 7, 8, 14], [2, 4, 9, 10, 11, 13, 16, 17, 18]]"
eilon20_2 , Star ,20,2,0.3,0.3,16,0.219801,0," [[2, 4, 8, 9, 10, 11, 13, 16, 17, 18], [0, 1, 3, 6, 7, 14]]",16,4,0.115374,0," [[2, 4, 9, 10, 11, 13, 17, 18], [0, 1, 3, 6, 7, 8, 14, 16]]",16,6,0.372472,0," [[0, 1, 3, 4, 6, 7, 8, 16], [2, 9, 10, 11, 13, 14, 17, 18]]"
eilon20_2 , Star ,20,2,0.3,0.5,18,0.284825,0," [[2, 4, 9, 10, 12, 13, 16, 17, 18], [0, 1, 3, 5, 6, 7, 8, 14, 19]]",18,0,0.082722,0," [[0, 1, 3, 5, 6, 7, 8, 14, 19], [2, 4, 9, 10, 11, 13, 16, 17, 18]]",18,0,0.248464,0," [[0, 1, 3, 5, 6, 7, 8, 14, 19], [2, 4, 9, 10, 11, 13, 16, 17, 18]]"
eilon20_3 , Star ,20,2,0.1,0.3,7,0.227506,0," [[5, 8, 11, 16], [4, 17, 19]]",7,2,0.056031,0," [[5, 8, 11, 16], [4, 17, 19]]",7,2,0.166149,0," [[4, 17, 19], [5, 8, 11, 16]]"
eilon20_3 , Star ,20,2,0.1,0.5,8,0.239092,0," [[5, 8, 11, 16], [0, 13, 14, 18]]",8,0,0.027112,0," [[0, 13, 14, 18], [5, 8, 11, 16]]",8,0,0.074391,0," [[0, 13, 14, 18], [5, 8, 11, 16]]"
eilon20_3 , Star ,20,2,0.2,0.3,12,0.216096,0," [[0, 1, 9, 13, 14, 18], [4, 5, 8, 11, 16, 17]]",12,0,0.039171,0," [[0, 1, 9, 13, 14, 18], [4, 5, 8, 11, 16, 17]]",12,0,0.11134,0," [[0, 1, 9, 13, 14, 18], [4, 5, 8, 11, 16, 17]]"
eilon20_3 , Star ,20,2,0.2,0.5,13,0.244107,0," [[0, 1, 9, 13, 14, 18], [4, 5, 8, 11, 16, 17, 19]]",13,0,0.031359,0," [[4, 5, 8, 11, 16, 17, 19], [0, 1, 9, 13, 14, 18]]",13,0,0.095681,0," [[4, 5, 8, 11, 16, 17, 19], [0, 1, 9, 13, 14, 18]]"
eilon20_3 , Star ,20,2,0.3,0.3,15,0.205444,0," [[2, 3, 6, 7, 10, 12], [0, 5, 8, 9, 11, 13, 14, 16, 18]]",15,16,0.212153,0," [[0, 5, 8, 9, 11, 13, 14, 18], [2, 3, 6, 7, 10, 12, 16]]",15,21,0.708523,0," [[0, 5, 8, 9, 11, 13, 14, 16, 18], [2, 3, 6, 7, 10, 12]]"
eilon20_3 , Star ,20,2,0.3,0.5,17,0.306347,0," [[2, 3, 6, 7, 10, 11, 12], [0, 1, 4, 5, 8, 9, 13, 16, 17, 18]]",17,0,0.092135,0," [[2, 3, 6, 7, 8, 10, 11, 12, 16], [0, 1, 4, 5, 9, 13, 17, 18]]",17,0,0.305779,0," [[2, 3, 6, 7, 8, 10, 11, 12, 16], [0, 1, 4, 5, 9, 13, 17, 18]]"
eilon20_4 , Star ,20,2,0.1,0.3,6,0.309429,0," [[1, 7], [6, 12, 14, 18]]",6,0,0.051807,0," [[6, 12, 14, 18], [9, 10]]",6,0,0.154629,0," [[6, 12, 14, 18], [9, 10]]"
eilon20_4 , Star ,20,2,0.1,0.5,7,0.293368,0," [[6, 12, 14, 18], [0, 9, 10]]",7,0,0.028126,0," [[6, 12, 14, 18], [0, 9, 10]]",7,0,0.070646,0," [[6, 12, 14, 18], [0, 9, 10]]"
